,speaker,sentence,lang
204,REPORT,"Ils se sont principalement manifestés en raison ducaractère particulier du domaine des Franciscains, comme l’illustre cet organisme : « Compte‐ tenu de la localisation exceptionnelle du site, suggérer au promoteur que l'immeuble adopte unesignature architecturale remarquable 30 ».",fr
205,REPORT,"En conséquence, un autre organisme propose dansson opinion",fr
206,REPORT,un accompagnement architectural qui irait au‐delà de la pratiqueordinaire de révision par les services et le CCU 31 »,fr
207,REPORT,"8.37, p. 1 Marielle Ouellette, doc.",fr
208,REPORT,"7.2, L. 822‐826  Fred Genesee, doc.",fr
209,REPORT,"8.26  Phyllis Lambert, doc.",fr
210,REPORT,", p. 5  Marielle Ouellette, doc.",fr
211,REPORT,"7.1, L. 2293‐2297  Destination Centre‐Ville, doc.",fr
212,REPORT,"8.38, p. 6  Héritage",fr
213,REPORT,"8.42, p. 2  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains Néanmoins, le taux d’implantation et le retrait des deux tours par rapport aux deux maisonspatrimoniales ont été soulignés comme étant des éléments positifs du projet par certainsparticipants.",fr
214,REPORT,Une citoyenne écrivait d’ailleurs : «,fr
215,REPORT,"The 120m set‐back from the street is excellent, and the park",fr
216,REPORT,on René‐Lévesque a wonderful surprise.,fr
217,REPORT,[…] The 17.5% coverage is a good examplefor other developers 32 .,fr
218,REPORT,"» Plus précisément, un organisme appuyait ces éléments puisqu’ilsconservaient le concept d’implantation pavillonnaire des deux maisons patrimoniales : «",fr
219,REPORT,Nousappuyons également l'approche d'aménagement avec une implantation reprenant le rythme etle recul des résidences pavillonnaires longeant originellement le boulevard Dorchester [,fr
220,REPORT,Cetteimplantation préserve les percées visuelles vers le lointain qu'une implantation en barrelongeant la rue aurait bloquées de manière irréversible 33 .,fr
221,REPORT,"» Finalement, un autre organismes’est, quant à lui, prononcé « en faveur de l’usage, de la densité, de l’implantation, de lahauteur et de la volumétrie proposée dans le cadre du projet de règlement 34 . »",fr
222,REPORT,De nombreux impacts éventuels advenant la réalisation du projet présenté en consultationpublique ont été relevés par les participants.,fr
223,REPORT,"Parmi ceux‐ci, concernant en grande partie levoisinage ou l’environnement",fr
224,REPORT,", une participante s’est notamment montrée préoccupée",fr
225,REPORT,"del’architecture des deux tours en rapport aux impacts que peuvent provoquer les surfacesréfléchissantes sur les oiseaux : « I heard at the information session that the architects areconsidering a glass building, whose reflections of the surrounding vegetation, could cause manybird deaths, and that there will be a pool on the roof, hence additional lighting that coulddisorient migrating birds flying over at night 35 .",fr
226,REPORT,"» À cette fin, elle propose des principes élaboréspar une organisation spécialisée : «",fr
227,REPORT,excellent guidelines that all developers and even homeowners should adopt to avoid bird‐ window collisions.,fr
228,REPORT,"The city should require developers, architects, engineers, etc. to incorporatethese",fr
229,REPORT,» Les impacts du projet sur le voisinage des immeubles riverains aux limites du quartier ont été soulevés à maintes reprises.,fr
230,REPORT,Les inconvénients d’un chantier sur le domaine des Franciscainssemblent préoccuper plusieurs citoyens qui se sont questionnés particulièrement sur lesmesures qui seraient mises en place pour protéger les maisons patrimoniales et les résidencesde la rue du Souvenir.,fr
231,REPORT,"Une participante exprimait à ce sujet qu’un « tel aménagementsignifierait un pieutage extrêmement profond et important pour ancrer des édifices de 20 étages, ce qui pourrait mettre en danger les maisons autour 37 .",fr
232,REPORT,"» Lors de la séance d’informationdu 12 mai, plusieurs questions ont été posées en lien avec ces préoccupations, commel’exprime cette intervention : « What measures you're going to ensure that this driving of thesteel that goes on for days",fr
233,REPORT,"the houses on your  Claire Adamson, doc.",fr
234,REPORT,"2  Table de Concertation du quartier des grands jardins, doc.",fr
235,REPORT,"3  Nancy Robinson, doc.",fr
236,REPORT,"8.30.1, p. 1  Nancy Robinson, doc.",fr
237,REPORT,"8.30, p. 1  Georgette Blanchard, doc.",fr
238,REPORT,"8.15, p. 3  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains property 38 ?",fr
239,REPORT,"» À ce sujet, le promoteur a à plusieurs reprises tenu à rappeler qu’il possède 37 années d’expérience dans le domaine et qu’il se rend responsable des dommages qui seraientoccasionnés aux maisons avoisinantes par la construction 39 .",fr
240,REPORT,"Un participant a d’ailleurs tenu à préciser la source de ces préoccupations : « le sous‐sol denotre quartier et plus particulièrement du terrain des Franciscains, il s’agit de moraines qui ont été déposées par les glaciers lorsqu’ils ont glissé sur le dessus du mont Royal et ensuite, après lavenue de la mer de Champlain, lorsque la vallée du Saint‐Laurent a été inondée, ça a été remanié, puis il y a eu des dépôts de sable.",fr
241,REPORT,"Ce qui veut dire qu’en moyenne, entre 60 à 120 piedsde profondeur, c'est du mort‐terrain, c'est‐à‐dire, ce n’est pas du roc, c'est des dépôts de glacier, de sable, etc.",fr
242,REPORT,"Ce même participant a, par la suite, expliqué qu’il fallait donc pieuter tout leterrain et mettre des fondations assez profondément pour permettre la construction des deuxtours.",fr
243,REPORT,Ce processus serait d’ailleurs assez bruyant pour les résidents vivant à proximité : «,fr
244,REPORT,"Çaveut dire que pour les gens du quartier, puis je dois vous avouer que ces dernières 175 années, on a eu notre lot de pieutage pour les différents projets et les gens de la rue Seymour, de la rue Tupper, même du côté de O’Nessy, donc Saint‐Marc, Saint‐Mathieu, les gens peuvent vous direque c'est très ennuyeux d’entendre bing! bing!",fr
245,REPORT,"des vibrations, des fissures dans le plâtre desmaisons quand ce n’est pas carrément dans la structure 41",fr
246,REPORT,", un organisme a recommandé dans son opinion écrite de « faire des études rigoureuses et atténuer les risques pour les immeubles patrimoniaux et les nuisancespour les résidents du secteur lors de la construction 42 .",fr
247,REPORT,"» Dans le même ordre d’idée, uneparticipante se demandait, à la séance d’information, ce qui serait prévu pour éviter leglissement du sol sous les maisons patrimoniales à la suite de travaux d’excavation 43 .",fr
248,REPORT,"Mises à part les nuisances sonores provenant possiblement de la construction des deux tours, une participante était, quant à elle, préoccupée par la durée des travaux 44 .",fr
249,REPORT,"Une autre a, pour sapart, posé des questions relativement à la circulation des camions de construction et à l’emplacement du stationnement des véhicules des employés dans le voisinage 45 .",fr
250,REPORT,Les enjeux de circulation ont aussi été soulevés en dehors de la construction des deux tours.,fr
251,REPORT,Certains participants ont manifesté des inquiétudes face à l’augmentation du nombre devéhicules que provoquerait l’arrivée de nouveaux résidents dans les 360 logements prévus parle projet 46 .,fr
252,REPORT,Une participante a notamment décrit plusieurs nuisances associées au boulevard  ,fr
253,REPORT,"7.1, L. 1580‐1582 Doc 7.1, L. 1575‐1626  ",fr
254,REPORT,"7.3, L. 163‐168  Jean‐Yves Bourdages, doc.",fr
255,REPORT,"Table de Concertation du quartier des grands jardins, doc.",fr
256,REPORT,"8.35, p. 4  Anne‐Marie Sigouin, doc.",fr
257,REPORT,"7.1, L. 796‐709  Georgette Blanchard, doc.",fr
258,REPORT,"Table Interactiondu quartier Peter‐McGill, doc.",fr
259,REPORT,"8.5, p. 8  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains René‐Lévesque, alors qu’elle réside face au site des Franciscains avant d’écrire : «",fr
260,REPORT,Toutes lesvoitures qui vont venir s’ajouter au trafic (déjà terrible) de l’endroit 47 .,fr
261,REPORT,"» Des résidents de l’avenue Seymour ont, pour leur part, émis des craintes quant à la possibilité que les nouveaux occupants du projet stationnent leurs voitures sur la rue, étant donné quemoins d’une place de stationnement est prévue par logement.",fr
262,REPORT,Ces mêmes résidents sont aussipréoccupés de la tranquillité et de la sécurité de l’avenue Seymour avec la réalisation du projet.,fr
263,REPORT,Ils expliquent dans leur opinion écrite que l’avenue était autrefois utilisée par desautomobilistes pour éviter le trafic du boulevard René‐Lévesque.,fr
264,REPORT,"Depuis l’inversiondirectionnelle de la rue et l’installation d’une barrière temporaire sur le boulevard, la situationaurait été régularisée.",fr
265,REPORT,Ils ont cependant remarqué que cette barrière n’était pas représentéesur les plans rendus publics 48 .,fr
266,REPORT,"Selon un organisme, l’augmentation du nombre de véhicules pourrait aussi contribuer auphénomène d’îlot de chaleur, tout comme les deux tours 49 .",fr
267,REPORT,Un participant abondait d’ailleursen ce sens : «,fr
268,REPORT,Have you really considered the environmental impacts of these buildings in termsof contributing to urban heat island and impacts on wind 50 ?,fr
269,REPORT,"» L’arrivée de plusieurs nouveaux résidents contribuerait, selon certains participants, audéveloppement du quartier.",fr
270,REPORT,Un participant exprimait d’ailleurs l’importance de continuer dedévelopper le centre‐ville afin de freiner la perte de la population au profit de la banlieue 51 .,fr
271,REPORT,"Unorganisme croyait néanmoins le contraire, alors que la réalisation du projet signifierait la perted’espace vert : «",fr
272,REPORT,Nous sommes cependant profondément convaincus que la perte de l'espace dusite des Franciscains contribuerait aux principaux facteurs qui conduisent les jeunes familles à quitter le centre‐ville ou à ne pas considérer s'y établir 52 .,fr
273,REPORT,"» Pour d’autres participants, lacontribution des nouveaux résidents sera soit absente 53 ou mènera ultimement à unredéveloppement commercial pour une classe plus aisée et une augmentation du coût de la vie, symptômes du phénomène de gentrification 54 .",fr
274,REPORT,La conservation des deux maisons patrimoniales et de leurs aménagements par les Franciscainsa été saluée à quelques reprises par des intervenants lors des séances de consultation 55 .,fr
275,REPORT,"Unorganisme considère d’ailleurs « comme recevable l'approche du projet pour la mise en valeur  Marielle Ouellette, doc.",fr
276,REPORT,"8.2 Marilyn Lajeunesse, Boyd White et autres résidents de l’avenue Seymour, doc.",fr
277,REPORT,"Interaction du Quarter Peter‐McGill, doc.",fr
278,REPORT,"8.5, p. 8  Mojtaba Samimi, doc.",fr
279,REPORT,"7.1, L. 1542‐1444  Joey Tozzi, doc.",fr
280,REPORT,"Vrai changement pour Montréal, doc.",fr
281,REPORT,", p. 7  Caroline Nabozniak, doc.",fr
282,REPORT,"7.3, L. 958‐961, doc.",fr
283,REPORT,"8.7, p. 1  Yan Zhao, doc.",fr
284,REPORT,"8.3, p. 1  Destination Centre‐Ville, doc.",fr
285,REPORT,"3  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains des résidences patrimoniales Masson et Judah en respectant leur lots, et la conservation desvestiges des anciens jardins 56 .",fr
286,REPORT,"» Toutefois, plusieurs inquiétudes ont été émises à l’égard de la pérennité des dispositionsrèglementaires proposées.",fr
287,REPORT,Une participante croit que les mesures de protection règlementairesne sont pas suffisantes 57 et une autre suggère de les renforcer 58 .,fr
288,REPORT,face à cet aspect du projet : «,fr
289,REPORT,"La Table souhaite exprimer soninquiétude relativement aux mécanismes de protection mis en place à long‐terme en matière deprotection patrimoniale et de densification du site, et souhaite recommander à la Ville de Montréal d'étudier la possibilité de mettre en place des mécanismes additionnels 59 .",fr
290,REPORT,"Par ailleurs, la valeur patrimoniale du site n’a pas été soulignée seulement par rapport auxmaisons Judah et Masson.",fr
291,REPORT,"L’historique du domaine 60 , la grotte à l’arrière du lot de la maison Masson 61 , la falaise Saint‐Jacques 62 et le caractère public du terrain issu de son utilisationantérieure 63 , en sont quelques exemples parmi d’autres.",fr
292,REPORT,Quelques participants ont ainsidéploré le fait que la falaise ne serait plus accessible.,fr
293,REPORT,"À ce sujet, une participante souhaite quel’accès, la protection et l’aménagement de la falaise à l’emplacement du projet soientlégiférés 64 .",fr
294,REPORT,"Cet espace vert qui fait partie du domaine des Franciscains serait, en effet, déjà utilisé et entretenu jusqu’à une certaine mesure par des résidents 65 .",fr
295,REPORT,Les logements offerts dans le cadre du projet du domaine des Franciscains ont aussi été unsujet de discussion lors du processus de consultation publique.,fr
296,REPORT,"Certains participants croyaient que le fait d’ajouter de nouveaux propriétaires auquartier serait bénéfique, mais d’autres déploraient l’absence de logements sociaux etd’appartements comportant trois chambres 66 à la suite de nombreuses questions à ce sujet à laséance du 12 mai 67 .",fr
297,REPORT,"Un organisme préférait notamment du logement social sur sitecomparativement à une contribution monétaire, et que ces logements soient en priorité destinés aux familles 68 .",fr
298,REPORT,"Deux intervenants en séance d’audition des opinions exprimaientd’ailleurs l’importance d’avoir des logements pour les familles, en raison des coûts élevés deceux‐ci, surtout au centre‐ville 69 .",fr
299,REPORT,"8.42, p. 2 Ioanna Avanitis, doc.",fr
300,REPORT,"5  Table de Concertation du quartier des grands jardins, doc.",fr
301,REPORT,"8.35, p. 5  Jacques Larin, doc.",fr
302,REPORT,"8.9, p. 3  Claire Adamson, doc.",fr
303,REPORT,"7.3, L. 754‐756  Jean‐Yves Bourdages, doc .7.3, L. 210‐214  Brian Barratt, doc.",fr
304,REPORT,"8.25  Phyllis Lambert, doc.",fr
305,REPORT,", p. 6  Jean‐Yves Bourdages, doc.",fr
306,REPORT,"7.3, L. 474‐476  Robert Hajaly, doc.",fr
307,REPORT,"7.1, L. 2711‐2714  Comité logement Ville‐Marie, doc.",fr
308,REPORT,", p. 5  Éric Michaud, André Querry, doc.",fr
309,REPORT,"7.4, p. 46‐47, L. 18‐25, 1‐2  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains Un autre organisme jugeait, quant à lui, bénéfique l’offre en logements du projet : «",fr
310,REPORT,Le projetpermet de développer de nouvelles offres en habitation dans le but de diversifier et relever leniveau socio‐économique de la population résidente 70 .,fr
311,REPORT,» Les deux parcs aménagés par le promoteur et donnés à la Ville qui ont été présentés au coursde la consultation publique ont fait l’objet de nombreuses préoccupations.,fr
312,REPORT,"Comme pour lafalaise Saint‐Jacques, des participants ont manifesté leurs inquiétudes face à l’accessibilité desdeux parcs.",fr
313,REPORT,Une participante considère notamment que le parc sur le boulevard René‐Lévesquesemble destiné aux résidents des tours projetées : «,fr
314,REPORT,"Le plus grand des deux terrains, d'unesuperficie de 1 793 m², serait difficilement visible et accessible de la rue ‐Il est vraisemblablequ'il ne serait utilisé que par les résidents des 360 appartements des tours jumellesprojetées 71 ».",fr
315,REPORT,"À ce sujet, une participante s’interroge sur les capacités d’appropriation descitoyens pour ce parc 72 .",fr
316,REPORT,La cession de deux espaces verts,fr
317,REPORT,a néanmoins été bien accueillie par certainsorganismes.,fr
318,REPORT,"Dans une opinion écrite, il est possible de lire : «",fr
319,REPORT,"Le projet de redéveloppement etde mise en valeur du site des Franciscains propose des gains importants en espaces verts, par lacréation de deux nouveaux espaces publics accessibles à la population du Quartier 73 .",fr
320,REPORT,"» Selon unautre organisme, la cession « pourrait servir de modèle pour d’autres cas de sites institutionnelsen réaffectation 74 .",fr
321,REPORT,"» Certains participants ont, pour leur part, évalué ces parcs en fonction de leur réponse auxbesoins de la communauté 75 .",fr
322,REPORT,Un organisme exprime bien la vision de plusieurs autresparticipants dans leur opinion écrite : «,fr
323,REPORT,"Les deux petits parcs enclavés dans le projet, proposésconjointement par les promoteurs et les Pères franciscains, ne répondent nullement aux réelsbesoins de la communauté, et ce, malgré l'intérêt de la Ville de Montréal et des fonctionnairesde l'arrondissement à récupérer ces espaces 76 .",fr
324,REPORT,"» Lors de la deuxième séance d’audition desopinions, deux intervenantes membres de différents organismes ont tenu à préciser que lesbesoins en espaces verts se situaient principalement au niveau des jeunes et des enfants 77 .",fr
325,REPORT,D’autres partageaient aussi leurs opinions 78 .,fr
326,REPORT,Certains participants se sont exprimés sur la notion de commémoration présentée pour le parcpublic avant.,fr
327,REPORT,"Par exemple, un organisme a soumis plusieurs propositions concernant la  Destination Centre‐Ville, doc.",fr
328,REPORT,"8.38, p. 5 Thérèse Bouchez, doc.",fr
329,REPORT,"3  Émilie Joly, doc.",fr
330,REPORT,"Table de Concertation du quartier des grands jardins, doc.",fr
331,REPORT,"8.35, p. 3  Héritage",fr
332,REPORT,". 8.42, p. 3  Thérèse Bouchez, doc.",fr
333,REPORT,"Comité action jeunesse, doc.",fr
334,REPORT,"3  Table Interaction du quartier Peter‐McGill, doc.",fr
335,REPORT,"6  Carlye Watson, Chantal Thomas, doc.",fr
336,REPORT,"8.12  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains préservation de la commémoration des Franciscains, une approche de conception soignée desparcs, un aménagement assurant une bonne qualité d'entretien et une sécurité des usagers 79 .",fr
337,REPORT,"Un autre organisme considère aussi que « le jardin qui serait aménagé sur le site de l'anciennechapelle du monastère offre l'occasion de réaliser un aménagement soigné, novateur etdurable 80 .",fr
338,REPORT,", il a été proposé par une participante de mettre sur pied uncomité aviseur qui s’assurera de l’intégration de l’ensemble proposé par le promoteur, oud’organiser un concours de design pour le parc commémoratif à l’avant 81 .",fr
339,REPORT,"Finalement, unerésidente s’opposait à ce que l’aménagement des parcs publics soit déterminé par lepromoteur 82 .  ",fr
340,REPORT,Les besoins exprimés par la communauté De nombreux participants ont profité de la consultation publique sur le domaine des Franciscains pour manifester leurs préoccupations face aux besoins de la communauté.,fr
341,REPORT,"Defaçon à répondre à ces besoins, la grande majorité des intervenants ont mentionné que le sitequi serait occupé par les deux tours devrait plutôt être transformé en parc.",fr
342,REPORT,"Cette revendication aurait d’ailleurs permis, selon certains, de bloquer le projet des Franciscains par référendum : «",fr
343,REPORT,"La communauté n'a jamais manifesté le désir d'être entenduepar l'Office de consultation dans la mesure où nos démarches nous laissaient croire qu'unréférendum suivant les règles qui ont cours dans la majorité des cas, aurait été remporté 83 .",fr
344,REPORT,» Quelques citoyens sont ainsi d’avis que le processus de consultation publique ne leur laisse paslibre recours à un vote démocratique 84 : «,fr
345,REPORT,"L'arrondissement Ville‐Marie a adopté la loi, l'article 89 pour référer la décision à la Ville de Montréal, la décision de modifier le zonage, ce qui nousenlevait comme résident de demander un référendum.",fr
346,REPORT,"[…] Comment la ville peut‐elle agir de lasorte d'un côté, et venir nous dire de l'autre ‐ agir de la sorte, c'est‐à‐dire nous enlever un peunos droits d'intervention et tout, et de l'autre nous dire que la stratégie Centre‐ville dévoilée hiersera faite en tenant compte des résidents et en évitant les erreurs du passé 85 .",fr
347,REPORT,"» Dans le but d’aider la commission à mieux comprendre les revendications qui concernentl’aménagement d’un parc, des citoyens se sont exprimés sur les sujets suivants :",fr
348,REPORT,L’offre de parcs dans le quartier Peter‐McGill et dans le Quartier des grands jardins;,fr
349,REPORT,Le manque d’équipements communautaires;,fr
350,REPORT,Le potentiel du site des Franciscains pour un parc;,fr
351,REPORT, L’aménagement d’un parc sur le site.  ,fr
352,REPORT,"Table de Concertation du quartier des grands jardins, doc.",fr
353,REPORT,". 8.42, p. 3  Phyllis Lambert, doc.",fr
354,REPORT,"8.33  Jacques Larin, doc.",fr
355,REPORT,"7.2, L. 546‐549  Reza Koochekian, doc.",fr
356,REPORT,"Interaction du quartier Peter‐McGill, doc.",fr
357,REPORT,"5  Hélène Cornellier, doc.",fr
358,REPORT,"7.4, p. 32, L. 9‐20  ",fr
359,REPORT,Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains Presque tous les parcs et espaces qui s’y apparentent faisant partie du secteur concerné ont faitl’objet d’une certaine évaluation par l’un ou l’autre des citoyens qui ont participé au processusde consultation publique.,fr
360,REPORT,Certaines personnes ont parlé d’une insuffisance générale d’espacesverts accessibles dans le secteur 86 .,fr
361,REPORT,"Un groupe de résidents écrit dans son mémoire : « Theminiscule parks currently located in the sector are insufficient to the needs of elderly people, tofamilies and to adults.",fr
362,REPORT,They quickly feel crowded and are surrounded,fr
363,REPORT,by so much pavement 87 .,fr
364,REPORT,"Un citoyen mentionnait, pour sa part, que pour pratiquer certains sports, il devait sortir del’arrondissement : «",fr
365,REPORT,We have had to look outside the borough for these sports as there aresometimes,fr
366,REPORT,no teams for them to join or the few places where they can do these activities areover‐crowded 88 .,fr
367,REPORT,Le tableau ci‐dessous illustre quelques citations qui représentent bien la pensée générale despersonnes qui sont intervenues au sujet des différents parcs et espaces verts dans le secteur.,fr
368,REPORT,Parcs et espaces verts du secteur Peter‐McGill,fr
369,REPORT,"Il n'y a pas véritablement d'espaces verts, il y a des espaces verts qui sont sur papiermais qui ne sont pas dans la réalité, ils ne sont pas accessibles et même s'ils ont été identifiés il y a dix ans",fr
370,REPORT,", ils sont toujours dans le même état et il n'y a pas euvéritablement de pas positif de fait pour aboutir à une utilisation publique des terrainsqui sont dans le quartier et qui sont en fait en train ‐ et je pense en particulier à Dawson Espaces verts ‐ en train de devenir des terrains bâtis.",fr
371,REPORT,Les parcs diminuent avec les besoins desinstitutionnelsinstitutions qui y sont installées.,fr
372,REPORT,Donc les institutions les gardent en cas de besoingrandissant 89 .,fr
373,REPORT,"Il n'y a pas grand parc public au bénéfice des jeunes, des familles et des aînés.",fr
374,REPORT,"Lesparcs appartiennent surtout à des édifices privés, notamment à Concordia, au Collègede Montréal, et au Centre Canadien d'Architecture 90 .",fr
375,REPORT,"L'accès au mont Royal pour les résidents du Village Shaughnessy est très difficile, vu Mont",fr
376,REPORT,Royalsa distance et son inaccessibilité 91 .,fr
377,REPORT,My experience a few weeks ago at Hector‐Toe‐Blake Park confirms that there isclearly a need for another playground and more green space for children 0‐5 years‐,fr
378,REPORT,"» « Julia‐Drummond Park, which is not near the majority of families living in Peter McGill, Parc Julia‐Drummondand at the bottom of a steep incline that parents",fr
379,REPORT,then need to climb back to gohome 93 .,fr
380,REPORT,"»  Caroline Nabozniak, doc.",fr
381,REPORT,"7.3, L. 197‐202 Residents’",fr
382,REPORT,"Association of Habitations Du Fort, doc.",fr
383,REPORT,"8.31, p. 1  Jacques Larin, doc.",fr
384,REPORT,"Interaction du quartier Peter‐McGill, doc.",fr
385,REPORT,"Interaction du quartier Peter‐McGill, doc.",fr
386,REPORT,"8.5, p. 8  Familles Centre‐Ville, doc.",fr
387,REPORT,"8.12  Familles Centre‐Ville, doc.",fr
388,REPORT,8.12  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains Parc Rutherford Parc Walter‐Percy Square Cabot,fr
389,REPORT,Le parc Rutherford « est situé à 2.1 kilomètres de la zone qui nous intéresse.,fr
390,REPORT,Donc il nepeut pas être considéré comme un parc de proximité.,fr
391,REPORT,"Ce n'est pas un parc où les genspeuvent aller, un aîné ou une famille, avant le souper, après le souper.",fr
392,REPORT,Il faut croiser lecentre‐ville au complet 94 .,fr
393,REPORT,"Few residents in the area of the Franciscan site, and certainly not young children, arelikely to use this Rutherford Park 95 .",fr
394,REPORT,"Walter‐Percy Park] is hilly and small, you cannot do anything like teach achild to cycle, or play sports, or fly a kite.",fr
395,REPORT,"To do that, we have to go to Parc La Fontaineor Westmount Park, which are both half an hour away by bus 96 .",fr
396,REPORT,…] est un endroit très bien mais le square Cabot est un lieu où lesindividus s'assoient côte à côte.,fr
397,REPORT,"Ce n'est pas vraiment un lieu où on rencontre, où serencontrent les uns les autres […] mais c'est bien joli 97 .",fr
398,REPORT,"We have hardly any outdoor spaces, and that is a beautiful square.",fr
399,REPORT,"It makes for a good passageway, I always walk through Square",fr
400,REPORT,"Cabot when I am going someplace, but I also",fr
401,REPORT,"Deux raisons principales ont été évoquées à plusieurs reprises pour justifier le manqued’équipements communautaires, incluant les parcs, dans le quartier Peter‐McGill : la place desfamilles dans le quartier et l’isolement de certains groupes sociaux.",fr
402,REPORT,"Une citoyenne exprime d’ailleurs très bien la situation des familles dans lequartier : « Actuellement, les familles installées au Centre‐Ville quittent le quartier lorsqu'ellesveulent des enfants ou que ceux‐ci arrivent à l'âge scolaire.",fr
403,REPORT,"Comment en serait‐il autrementquand les logements sont trop petits, trop chers, que les services ne sont pas là, qu'on parled'écoles, parcs, centres communautaires, institutions sportives 99 .",fr
404,REPORT,Une résidente du quartierfait d’ailleurs un parallèle avec un secteur développé ces dernières années : « Recently we haveviewed some condos in the Griffintown area and the main reason why families don't want to livethere is because there are no parks and schools 100 .,fr
405,REPORT,"» Malgré le manque de services à ladisposition des familles, un organisme « croit sans réserve que le centre‐ville est un endroitd’attrait 101 » pour celles‐ci.",fr
406,REPORT,"En ce qui concerne l’isolement, une intervenante d’un groupe communautaire a résumé lasituation lors de la deuxième séance d’audition des opinions comme suit : «",fr
407,REPORT,La diversité aucentre‐ville de Montréal est un autre élément fort important tant dans la clientèle du Groupe Harmonie que dans les autres sphères.,fr
408,REPORT,"Il y a des étudiants, des personnes âgées, des familles, des gens de tous les horizons, des très jeunes, des plus vieux, des très riches et des très pauvres.",fr
409,REPORT,"Tous ces gens‐là sont divers mais ces différences‐là tendent à faire que les gens s'isolent les uns  Stéphane Febbrari, doc.",fr
410,REPORT,", L. 1281‐1284 Robert Hajaly, doc.",fr
411,REPORT,"8.34, p. 1  Lisa Poh, doc.",fr
412,REPORT,"8.24  Solange Baril, doc.",fr
413,REPORT,", L. 1136‐1138  Caroline Nabozniak, doc.",fr
414,REPORT,"7.4, p. 31, L. 1‐6  Lisa Poh, doc.",fr
415,REPORT,"Interaction du quartier Peter‐McGill, doc.",fr
416,REPORT,6  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains des autres.,fr
417,REPORT,"[...] Les gens sont isolés, donc pas juste les aînés mais les gens qui arrivent au paysn'ont pas de lieu pour rencontrer d'autres gens et créer des liens 102 .",fr
418,REPORT,"» Cet isolement, particulièrement chez les aînés 103 , serait notamment lié au manque de lieux pour que despersonnes de tous les milieux puissent se rencontrer, que ce soit dans un parc ou dans uncentre communautaire 104 .",fr
419,REPORT,"Deux intervenantes en milieu communautaire ont, quant à elles, élaboré sur les impacts del’isolement social : « Beaucoup de familles de notre quartier souffrent d'isolement.",fr
420,REPORT,"On rencontreplusieurs enfants qui ont des difficultés dans leurs comportements sociaux, qui rencontrent desproblèmes à rentrer en contact avec leurs pairs étant donné qu'ils ont très peu de contact avecdes enfants autres que leurs propres frères et sœurs, s'ils en ont 105 .",fr
421,REPORT,"En général, plusieurs personnes ont déploré",fr
422,REPORT,l’absence ou la faible présence des services et équipements suivants :  Des espaces verts à caractère public 106 ;,fr
423,REPORT,"Afin de remédier à la situation, l’arrondissement a mentionné en séance d’information que lesite de l’ancien Hôpital de Montréal pour enfants va accueillir plusieurs des installationsrevendiquées, notamment une bibliothèque, un centre communautaire et un parc.",fr
424,REPORT,"Enrevanche, plusieurs intervenants ont fait part de leurs préoccupations face à la réalisation d’unparc sur ce site 111 .",fr
425,REPORT,"Un intervenant s’est d’ailleurs questionné sur la grosseur d’un parc sur cesite, comparativement à un parc qui occuperait le terrain central du domaine des Franciscains.",fr
426,REPORT,"Un représentant d’un organisme d’importance dans le quartier se disait, pour sa part, sceptique, alors que son organisme aurait rencontré les promoteurs de cet autre projet :",fr
427,REPORT,Nousavons rencontré les promoteurs de l'Hôpital de Montréal pour enfants [,fr
428,REPORT,Ils ne savaient pasque le maire avait mentionné son intérêt à ce qu'il y ait un espace vert et ils ne se sont pasmontrés ouverts en fait à cette possibilité‐là 112 .,fr
429,REPORT,"»  Solange Baril, doc.",fr
430,REPORT,"8.4  Solange Baril, doc.",fr
431,REPORT,"Carlye Watson, Chantal Thomas, doc.",fr
432,REPORT,"7.3, L. 1113‐1116  Éric Michaud, André Querry, doc.",fr
433,REPORT,"40, L. 7‐13  Stéphane Febbrari, doc.",fr
434,REPORT,"7.4, p. 5, L. 9‐11  Hélène Cornellier, doc.",fr
435,REPORT,"8.10, p. 1  Jacques Larin, doc.",fr
436,REPORT,"8.9, p. 1  Thérèse Bouchez, doc.",fr
437,REPORT,"Comité action jeunesse, doc.",fr
438,REPORT,"Interaction duquartier Peter‐McGill, doc.",fr
439,REPORT,"7.1, L. 2725‐2729  Stéphane Febbrari, doc.",fr
440,REPORT,"7.2, L. 1286‐1291  Office de consultation publique de Montréal Projet immobilier du domaine des Franciscains Considérant le nombre d’interventions en ce sens lors du processus de consultation publique, lebesoin d’un parc d’envergure pour la communauté semble être un sujet qui tient à cœur à unegrande partie des participants.",fr
441,REPORT,Voici quelques exemples des opinions qui ont été formulées à cesujet et qui recommandent notamment que le terrain prévu pour les deux tours soit transformé en parc : «,fr
442,REPORT,Il est nécessaire que le quartier se dote d'un grand parc public qui hébergerait notamment unterrain de soccer.,fr
443,REPORT,"Une ville de qualité et de design se doit de conserver des espaces verts, surtout existants etmatures, pour répondre à la demande des citoyens et aux attentes des futurs investisseurs decondos 114 .",fr
