,speaker,sentence,lang
172,MME STÉPHANIE TURCOTTE,"L’ensemble conventuel vient s’y greffer un peu plus tard mais cette occupation-là aquasiment protégé aussi, si on veut, le site.",fr
173,MME STÉPHANIE TURCOTTE,"On voit que l’ensemble est ici, donc la maisonMasson, l’ensemble conventuel, la maison Judah.",fr
174,MME STÉPHANIE TURCOTTE,"On voit que les maisons sont... La trameurbaine est venue tout se consolider tout autour en conservant quasi intégralement l’ensemble,propriété des Franciscains, de par l’occupation évidemment conventuelle mais aussi par le faitqu’ils sont coincés carrément donc entre la voie ferrée mais aussi par les grandes transformationsdu 20e siècle.",fr
175,MME STÉPHANIE TURCOTTE,On pense à l’élargissement du boulevard René-Lévesque.,fr
176,MME STÉPHANIE TURCOTTE,"Là, cette photo-là est prise enregardant vers l’est, si on veut, sur le clocher de l’église qui est démolie.",fr
177,MME STÉPHANIE TURCOTTE,"Donc on voitl’élargissement du boulevard René-Lévesque du côté sud, mais vis-à-vis les Franciscains,l’élargissement s’est fait du côté nord.",fr
178,MME STÉPHANIE TURCOTTE,"On voit la falaise ici très bien et les voies ferrées etl’autoroute évidemment qui vient s’ajouter, donc dans un secteur qui a subi plusieursbouleversements.",fr
179,MME STÉPHANIE TURCOTTE,"D'ailleurs, si on a une chose à retenir de cette diapositive-là, c'est la particularitéde l’implantation pavillonnaire qui a subsisté avec toutes ces années-là, comparativement à latrame qu'on voit tout autour du site.",fr
180,MME STÉPHANIE TURCOTTE,"Donc subsistent comme je le disais donc la maison Judah, la maison Masson et doncl’ensemble conventuel qui formaient un groupe quasi intact dans le tissu urbain adjacent.",fr
181,MME STÉPHANIE TURCOTTE,"Évidemment, l'incendie de 2010 a rendu ce terrain vacant qui est un des rares terrains vacantsdans le secteur.",fr
182,MME STÉPHANIE TURCOTTE,"Je ne suis pas revenue sur les périodes de construction, je pense que monsieur Hardy abien résumé les événements.",fr
183,MME STÉPHANIE TURCOTTE,"Donc le terrain laissé vacant amène une proposition de construction dont je vous résumeles grandes lignes, qui comprend la construction de 360 logements, donc un bâtiment de60 mètres sur le domaine des Franciscains, donc carrément entre les maisons Judah et Masson,une implantation pavillonnaire donc à 40 mètres de l’emprise de René-Lévesque où un seul accèsvéhiculaire est ajouté.",fr
184,MME STÉPHANIE TURCOTTE,"Évidemment, le cœur de cette proposition-là comprend la conservation desmaisons Judah et Masson et leur aménagement paysager, de même que la préservation à l’étatnaturel de la falaise Saint-Jacques.",fr
185,MME STÉPHANIE TURCOTTE,"Le projet comprend aussi – et vous l’avez abordé – l’aménagement et la cession à la Villede deux espaces verts, donc qui représentent plus de 3 300 mètres carrés.",fr
186,MME STÉPHANIE TURCOTTE,"Là, on parlequasiment de 20 % de la propriété des Franciscains qui est cédée à la Ville.",fr
187,MME STÉPHANIE TURCOTTE,"Évidemment, pour réaliser ce projet-là, ce qui nous conduit ici ce soir à la consultationpublique, ça nécessite des modifications réglementaires, notamment au niveau du Pland’urbanisme.",fr
188,MME STÉPHANIE TURCOTTE,Donc on parle de la modification de l’affectation qui est présentement conventuelle.,fr
189,MME STÉPHANIE TURCOTTE,"Donc on voit la tache rouge ici, c'est une affectation conventuelle à l’exception de la maisonJudah.",fr
190,MME STÉPHANIE TURCOTTE,Donc il est proposé d’en faire une affectation évidemment résidentielle.,fr
191,MME STÉPHANIE TURCOTTE,"L’autre modification au Plan d’urbanisme, c'est au niveau des hauteurs.",fr
192,MME STÉPHANIE TURCOTTE,Donc il estproposé de prolonger la zone que je vais...,fr
193,MME STÉPHANIE TURCOTTE,Donc la propriété est ici.,fr
194,MME STÉPHANIE TURCOTTE,Donc de prolonger la zone de65 mètres qui se trouve à l’est de l’esplanade,fr
195,MME STÉPHANIE TURCOTTE,", de la prolonger jusqu’à la limite ouest de lapropriété des Franciscains.",fr
196,MME STÉPHANIE TURCOTTE,C'est la modification au Plan d’urbanisme.,fr
197,MME STÉPHANIE TURCOTTE,"L’autre règlement, c'est l’encadrement réglementaire vraiment du projet qui prévoitnotamment de venir contraindre le développement du site par rapport à un projet qui serait celuici.",fr
198,MME STÉPHANIE TURCOTTE,Donc on vient gérer évidemment dans ce règlement-là des dérogations.,fr
199,MME STÉPHANIE TURCOTTE,"Comme je le disais, ilcomporte plusieurs dérogations, par exemple, à la hauteur.",fr
200,MME STÉPHANIE TURCOTTE,"Donc le règlement prévoit desdérogations, prévoit aussi les usages.",fr
201,MME STÉPHANIE TURCOTTE,usage résidentiel mais aussi de bureaux etde commerces légers.,fr
202,MME STÉPHANIE TURCOTTE,"D'ailleurs, c'est le cas dans la maison Masson entre autres où on déjà dubureau qui est installé.",fr
203,MME STÉPHANIE TURCOTTE,On vient aussi dans le règlement prévoir une densité maximale de 1.8.,fr
204,MME STÉPHANIE TURCOTTE,"Donc le zonageautorise 3 de densité, donc ça, c'est le rapport entre la superficie de plancher et la superficie deterrain.",fr
205,MME STÉPHANIE TURCOTTE,"Donc à 1.8, le maximum pour l’ensemble de la propriété.",fr
206,MME STÉPHANIE TURCOTTE,"On vient aussi dans le règlement fixer l’implantation du bâtiment à construire, sa hauteur.",fr
207,MME STÉPHANIE TURCOTTE,"Donc je vous parlais au Plan d’urbanisme que c'est 65 mètres, puisque c'est ainsi fait les classesde hauteur.",fr
208,MME STÉPHANIE TURCOTTE,"Mais dans le cadre du règlement lui-même, on vient fixer la hauteur à 60 mètres horstout et on vient aussi paramétrer la volumétrie avec des conditions et des critères très spécifiques.",fr
209,MME STÉPHANIE TURCOTTE,Le règlement comprend aussi des conditions de conservation des maisons et desaménagements paysagers.,fr
210,MME STÉPHANIE TURCOTTE,"Donc outre la densité qui vient finalement limiter l’expansion sur lesterrains, par exemple, des maisons Masson et Judah, on vient carrément édicter des conditions pour protéger et entretenir les maisons et les aménagements paysagers et les caractéristiques quifont partie de ces ensembles-là.",fr
211,MME STÉPHANIE TURCOTTE,"C'est-à-dire fixer les zones au niveau des aménagements, lescritères d’appréciation des zones à aménager, les aménagements extérieurs.",fr
212,MME STÉPHANIE TURCOTTE,"Aussi, on vientpréciser quel genre d’études on souhaite avoir lors de la demande de permis.",fr
213,MME STÉPHANIE TURCOTTE,"Comme je le disais,la voie ferrée est en contrebas du terrain.",fr
214,MME STÉPHANIE TURCOTTE,"Par exemple, on va demander et on a déjà demandédes études au niveau de l’acoustique, au niveau des vibrations pour assurer la sécurité et laqualité des résidences et assurer une qualité de vie pour les résidents qui viendront s’y établir.",fr
215,MME STÉPHANIE TURCOTTE,"On vient aussi préciser, en plus de tous les critères de révision architecturale qui sontprévus dans notre règlement d’urbanisme, on vient en ajouter une couche dans ce règlement-làpour s’assurer de la qualité de l’intégration architecturale du projet.",fr
216,MME STÉPHANIE TURCOTTE,"Et on vient aussi en finale prévoir des garanties bancaires pour s’assurer de la réalisationaussi des aménagements paysagers qui sont proposés dans le cadre du projet, des garantiesbancaires qui sont basées sur le montant évalué des travaux liés à ces aménagements-là.",fr
217,MME STÉPHANIE TURCOTTE,"Donc ici, vous avez une simulation vidéo.",fr
218,MME STÉPHANIE TURCOTTE,"Donc on voit le centre des affaires, on regardevers le nord.",fr
219,MME STÉPHANIE TURCOTTE,On va voir qu’on est à la limite ouest du centre des affaires.,fr
220,MME STÉPHANIE TURCOTTE,On voit l’autoroute VilleMarie.,fr
221,MME STÉPHANIE TURCOTTE,"Ici, on a le projet Shaughnessy",fr
222,MME STÉPHANIE TURCOTTE,"– c'est comme ça qu’il s’appelle, c'est ça – donc unbâtiment de 60 mètres.",fr
223,MME STÉPHANIE TURCOTTE,"On voit ici l’esplanade Cormier, la maison Shaughnessy et on voit ici lesite qui est carrément excentrique, donc comme je le disais dans le centre des Franciscains,carrément excentrique au quartier Shaughnessy.",fr
224,MME STÉPHANIE TURCOTTE,"Donc l’enclavement de cette zone entre leboulevard d’échelle métropolitaine comme celui de René-Lévesque et de la falaise Saint-Jacques,doublé à l’autoroute Ville-Marie et de la voie du CP et conjuguez tout ça avec l’occupationcentenaire par les Franciscains, bien vous avez un ensemble pavillonnaire conservé et protégéquasi intégralement par rapport aux jardins.",fr
225,MME STÉPHANIE TURCOTTE,Là on voit s’élever les tours qui seront construites comme on voit en retrait donc desmaisons Judah et Masson pour une hauteur qui s’élève à 60 mètres.,fr
226,MME STÉPHANIE TURCOTTE,"Donc on a un dégagement très important, (RIRES DANS LA SALLE) Est-ce que j’ai manqué quelque chose?",fr
227,MME STÉPHANIE TURCOTTE,", c'est pour vous montrer l’intégration et l’impact de ces tours-là dans le paysage.",fr
228,MME STÉPHANIE TURCOTTE,"Donc on parle d’une implantation pavillonnaire en retrait des maisons, en lien avec le bâti, non loindu centre des affaires, pour une occupation très faible comme on disait, donc à moins de 20% ausol, alors que le taux d’implantation autorise jusqu’à 70 %, ce qui laisse des dégagementsvraiment intéressants puis qui permet de créer une très bonne liaison.",fr
229,MME STÉPHANIE TURCOTTE,Donc on le voit ici.,fr
230,MME STÉPHANIE TURCOTTE,"Là, on n’est pas à vol d’oiseau, on est au niveau du terrain, ce quiserait perceptible, donc avec l’esplanade Cormier, le parc Toe-Blake, avec quand même laprédominance des maisons qui sont protégées et leur parvis dégagé.",fr
231,MME STÉPHANIE TURCOTTE,"Donc quand je vous parlais des critères dans le règlement d’encadrement du projet, onparle de tours qu’on souhaite simples et classiques, pour qu’elles viennent bien s’intégrer dans lasilhouette du centre-ville.",fr
232,MME STÉPHANIE TURCOTTE,"Et là, on est tout près de l’Hôpital pour enfants.",fr
233,MME STÉPHANIE TURCOTTE,Donc la modification réglementaire comme je vous le disais permet d’encadrer et des’assurer que le projet aura une très faible empreinte au sol qui permet de dégager des espacesverts et naturels sur plus de 85 % du site;,fr
234,MME STÉPHANIE TURCOTTE,"un retrait assez important, donc on parle de 40 mètres,une implantation pavillonnaire qui laisse une cour avant aménagée et des jardins publicsadjacentes eux-mêmes aux cours avant des maisons Judah et Masson mais qui viennent créerquand même une continuité puis un lien qu’on souhaitait, qu’on recherchait, qu’on a demandé parrapport à l’esplanade Cormier, au parc Toe-Blake et place Henri-Dunant, square Cabot et ainsi desuite.",fr
235,MME STÉPHANIE TURCOTTE,"Cette implantation-là permet aussi de maintenir le caractère exceptionnel du site qui esten rupture carrément et de façon patrimoniale puisque c'est le cas depuis plus de 100 ans, doncen rupture carrément avec la trame adjacente, ce qui permet toutefois de protéger la prestancedes villas, de leurs cours et de leurs jardins, de même que de protéger la falaise Saint-Jacquesqui, par ailleurs, n’est pas incluse, cette section-là, dans l’écoterritoire du même nom au niveau dela Politique de protection des milieux naturels de la Ville de Montréal.",fr
236,MME STÉPHANIE TURCOTTE,"Donc on parle aussi d’un bâtiment qui sera et qui devra par rapport aux critères qu’on aimposés dans le projet de règlement, un bâtiment au traitement architectural sobre, distingué et entransparence.",fr
237,MME STÉPHANIE TURCOTTE,"Et évidemment, cette proposition-là permet d’aller chercher un gain notable auniveau des espaces publics qui représentent plus de 20 % du site.",fr
238,MME STÉPHANIE TURCOTTE,Les demandeurs aussi s’engagent à contribuer à un fonds dédié pour la création delogements sociaux à hauteur de 1.8 M$ et de fournir sur le site 15 % d’unités abordables selon lescritères prévus par la Stratégie de logement social et abordable.,fr
239,MME STÉPHANIE TURCOTTE,Et cette proposition-làévidemment s’inscrit dans la vision et dans la mise en œuvre des paramètres prévus dans le PPUdu Quartier des gares....,fr
240,MME STÉPHANIE TURCOTTE,"Quartier des grands jardins, je m’excuse.",fr
241,MME STÉPHANIE TURCOTTE,"On n’est pas loin, mais oui.",fr
242,MME STÉPHANIE TURCOTTE,"Donc ici, ce que vous avez en vert foncé, c'est les gains collectifs qu’on va chercher, c'estdes espaces publics aménagés, cédés à la Ville.",fr
243,MME STÉPHANIE TURCOTTE,"Donc c'est un gain, comme je le disais, notableet les espaces vert pâle sont les zones conservées, protégées ou aménagées.",fr
244,MME STÉPHANIE TURCOTTE,Donc on voit lafaible empreinte du bâtiment sur le site.,fr
245,MME STÉPHANIE TURCOTTE,"Nous, en étudiant ce projet-là et en discutant avec les demandeurs, on avait desobjectifs, puis en conclusion, on peut dire qu’on les atteint avec cette proposition-là qui était demettre en valeur et de s’assurer de la conservation à la fois du patrimoine bâti et paysager.",fr
246,MME STÉPHANIE TURCOTTE,"C’était aussi d’aller chercher des gains collectifs et dans ce cas-ci, ça se traduit à la foisdans la cession d’espaces verts mais aussi dans la contribution pour du logement social.",fr
247,MME STÉPHANIE TURCOTTE,"Etévidemment, tel que prévu dans le PPU du Quartier des grands jardins, on va chercher uneconversion d’une propriété conventuelle qui ne reviendra plus, hélas, mais dans le respect malgrétout de son caractère distinctif.",fr
248,MME STÉPHANIE TURCOTTE,Alors ça conclut ma présentation.,fr
249,LA PRÉSIDENTE,"Merci, Madame Turcotte, de votre présentation.",fr
250,LA PRÉSIDENTE,"Je pense que je n’ai pas eu l’occasion devous remercier, monsieur Hardy, de la vôtre.",fr
251,LA PRÉSIDENTE,Alors on prendra maintenant une pause de vingt minutes au cours de laquelle j’inviterai tous ceux et celles qui veulent poser des questions às’inscrire au registre qui est situé tout à droit en sortant de la salle.,fr
252,LA PRÉSIDENTE,Alors à tout à l’heure.,fr
253,LA PRÉSIDENTE,SUSPENDUE QUELQUES MINUTES_____________________________REPRISE DE LA SÉANCE,fr
254,LA PRÉSIDENTE,Alors il y a déjà quatorze personnes qui se sont inscrites.,fr
255,LA PRÉSIDENTE,Je vous rappelle que le registresera ouvert jusqu’à 21 h 30.,fr
256,LA PRÉSIDENTE,"Donc il reste du temps, une bonne heure, pour vous inscrire, si vousle souhaitez.",fr
257,LA PRÉSIDENTE,Alors j’inviterais dans un premier temps monsieur Thomas Boushel à venirposer sa question.,fr
258,LA PRÉSIDENTE,Je vous rappelle que les questions me sont adressées.,fr
259,LA PRÉSIDENTE,"Et comme je vous l’ai demandéaussi, de limiter vos préambules en vous rappelant, que saut s’ils sont nécessaires à lacompréhension de votre question, en vous rappelant qu’on est dans une séance d’information etque",fr
260,LA PRÉSIDENTE,vous serez invités à soumettre vos opinions sur le projet lors de l’audition des mémoires oudes opinions.,fr
261,LA PRÉSIDENTE,"Allez-y, Monsieur.",fr
262,M. THOMAS BOUSHEL,Merci bien pour l’opportunité ce soir.,fr
263,M. THOMAS BOUSHEL,Je vais parler en anglais parce que j’ai déménagé icide la Saskatchewan.,fr
264,M. THOMAS BOUSHEL,Puis mon français est loin d’être parfait.,en
265,M. THOMAS BOUSHEL,"Aujourd’hui, monsieur Coderre a dit theFranciscan site is unsuited for a park because it’s dirty, noisy and close to Ville-Marie autorouteand because it’s dangerous to cross René-Lévesque boulevard.",en
266,M. THOMAS BOUSHEL,"Well, obviously what we saw tonight here, from your two presentations, is beautifulbuildings and a beautiful site right beside the center for architecture, which is one of the mostbeautiful buildings and parks in our community; so, I don’t know that that’s, I think that’s just a poorexcuse.",en
267,M. THOMAS BOUSHEL,And my question to you is that over the past decades there have been many studies donein Peter McGill.,en
268,M. THOMAS BOUSHEL,Peter McGill has no parks per se.,en
269,M. THOMAS BOUSHEL,"The only public park for children to play in isToe-Blake Park which is not much bigger than this room, if you have been there and seen it.",en
270,M. THOMAS BOUSHEL,"All the studies show that 60% of our population is now new Canadians, all their childrenabove the age of 5 play soccer.",en
271,M. THOMAS BOUSHEL,"There isn’t a sports field, there isn’t a community center, there isnot a sports center in our hold around this mountain, there is nothing, and we need space.",en
272,M. THOMAS BOUSHEL,"You have generously given space but one thing is, it’s not something that is usable by ourfamilies for the one need, the need that has been brought out repeatedly and repeatedly.",en
273,LA PRÉSIDENTE,"I invite you to write this down, but your question now is that where..?",en
274,M. THOMAS BOUSHEL,"Can this be changed, can this plan be changed to reflect the factthat the space that we need is not two little spaces for people sitting down, it’s one big space forsports for children.",en
275,M. MARC LABELLE,"Je dois dire que la Ville, l’arrondissement Ville-Marie, c’estla Ville de Montréal, va livrer un terrain de soccer synthétique dans le secteur Peter McGill un petitpeu plus loin, sur le parc du réservoir McTavish, le parc Rutherford.",fr
276,M. MARC LABELLE,Donc on va installer unterrain de soccer.,fr
277,M. MARC LABELLE,"Puis, comme il a été mentionné souvent lors de conseils d’arrondissement, leprochain grand développement dans ce secteur-là, c’est le site de l’Hôpital",fr
278,M. MARC LABELLE,Vous savez que ces bâtiments-là ont été abandonnés avec l’ouverture du centrehospitalier McGill.,fr
279,M. MARC LABELLE,"Il y a une vision pour ce site-là d’y inclure un parc et des espaces pour que lesfamilles, comme vous l’avez mentionné, pour que les enfants aient des jeux, pour qu’ils puissentaussi pratiquer des sports, des sports d’équipe, des sports, sur le site qui est présentementoccupé par l’Hôpital Montréal pour enfants.",fr
280,M. MARC LABELLE,"Le maire de Montréal a mentionné souvent que cesite-là devra être un site qui offre une mixité, le site de l’Hôpital Montréal pour enfants, donc offrirun site de mixité qui inclut des espaces verts, des espaces pour les familles, les enfants, puissentpratiquer des sports.",fr
281,M. THOMAS BOUSHEL,I’ll use my second question.,en
282,M. THOMAS BOUSHEL,"You’re talking about the water aqueduct, that’s far too far forkids between the ages of 6 and 13 to be going.",en
283,M. THOMAS BOUSHEL,"It’s at the other end of the arrondissement, it’salmost out of it and so consequently, I don’t know that that is terribly useful.",en
284,M. THOMAS BOUSHEL,"That’s fine for teenagers from 15 on, 14 on, but the younger, the children from 6 to 14, it’s not usable for any ofthe kids living in this area, which is where most of the people live.",en
285,LA PRÉSIDENTE,"Okay, I invite you to write this down and come back in June.",en
286,M. ANGEL LAWRENCE,Je vais poser aussi ma question en anglais.,en
287,M. ANGEL LAWRENCE,My question is concerning theactual construction of the project.,en
288,M. ANGEL LAWRENCE,"Do you envisage on Souvenir that the construction vehicles willbe entering the chantier de travail through Souvenir and, as well, will there be on-site parking foryour workers or will the workers be parking in the neighbourhood?",en
289,M. JACQUES VINCENT,"Nous, on sait que c’est une préoccupation du voisinage et soyez assurés qu’on a tout unprogramme lorsqu’on fait de la construction de bien… évidemment et on vous mentira pas qu’il vay avoir de l’activité, il va y avoir le CHUM, mais on a un programme pour s’assurer par exempledes horaires de travail, on a des réunions de chantier hebdomadaires où on discute desconditions du chantier mais on va discuter des horaire de travail, de la circulation et de l’entretiende lieux.",fr
290,M. JACQUES VINCENT,"Dans le site, c’est très facile de circuler, même c’est inapproprié de circuler par la rue duSouvenir parce qu’on arrive dans les deux maisons patrimoniales.",fr
291,M. JACQUES VINCENT,"Donc, les accès pour laconstruction vont probablement se faire par René-Lévesque, déjà vous pouvez être assurés, naturellement c’est comme ça mais en plus de ça, soyez assurés que, et on a souvent descanaux de communication pour inviter les gens, parce que lorsqu’il y a des problèmes, àcommuniquer avec nous on est vraiment, on essaie de travailler en collaboration avec levoisinage.",fr
292,M. ANGEL LAWRENCE,My second question is about security of the park in the back.,en
293,M. ANGEL LAWRENCE,Normally most ofMontreal’s parks are patrolled by the Montreal Police Department and they are often visible fromthe streets so the police department would drive by and check to make sure things are safe.,en
294,M. ANGEL LAWRENCE,"Inthat area, in the back, in recent years there has been a lot of drug users and a lot of homelessoccupation.",en
295,M. ANGEL LAWRENCE,Will Prével install cameras for the police on top of the lighting?,en
296,M. ANGEL LAWRENCE,"Because you mentionedlighting, lighting is fantastic to prevent crime but you still need active security patrols.",en
297,M. ANGEL LAWRENCE,"In the CCApark across the road, CCA, the CCA’s security patrol that part during normal business hours.",en
298,M. ANGEL LAWRENCE,Sois there a plan to have police actually patrol that park or make it easier for them to surveil the park?,en
299,LA PRÉSIDENTE,"Alors vous semblez adresser votre question au promoteur, peut-être que le promoteur ades choses à dire mais je pense…",fr
300,M. ANGEL LAWRENCE,C’est entre les deux.,fr
301,LA PRÉSIDENTE,Mais je pense que la Ville a aussi des choses à dire là-dessus.,fr
302,M. JACQUES VINCENT,Moi je pense que c’est plus la Ville.,fr
303,M. JACQUES VINCENT,"Nous, le parc, il est cédé par les Franciscains, il estaménagé par Prével mais après ça il est la propriété de la Ville qui va l’entretenir et qui va enassurer la sécurité.",fr
304,M. JACQUES VINCENT,"Donc, je transférerais la question à la Ville qui peut répondre beaucoup mieuxque nous.",fr
305,MME STÉPHANIE TURCOTTE,"Déjà, de façon informelle déjà au départ des discussions du projet, on a eu desconcertations avec la Direction des travaux publics, les pompiers, les policiers, justement pours’assurer des normes minimales dans le cadre d’un avant-projet, puis évidemment tout au coursde la planification du projet, avant que le parc soit cédé à la Ville, les deux petits parcs devrontêtre à la satisfaction au niveau de la sécurité de la Ville.",fr
306,MME STÉPHANIE TURCOTTE,"Et la patte qu’on voit, l’ajout qui a été fait sur René-Lévesque, c'est justement le genred’intervention qui a été faite par la Direction des travaux publics pour s’assurer d’avoir une vigie enfait non pas juste par de l’éclairage ou de système de surveillance mais d’avoir une vigieinformelle aussi qui se fait aussi depuis René-Lévesque pour éviter d’avoir un parc enclavé.",fr
307,MME STÉPHANIE TURCOTTE,"Donclà, il est accessible par deux rues.",fr
308,LA PRÉSIDENTE,"Alors j’inviterais maintenant madame Thomas, Chantal Thomas.",fr
309,MME CHANTAL THOMAS,I’m speaking as agente du milieu de la part de Regroupement Familles,fr
310,MME CHANTAL THOMAS,Ville icidans le quartier Peter McGill,fr
311,MME CHANTAL THOMAS,was speaking on behalf of the,fr
312,MME CHANTAL THOMAS,Ville comme l’agente du milieu pour le quartier Peter McGill.,fr
313,MME CHANTAL THOMAS,"Alors j’aimerais bien échoerquand même les sentiments de monsieur Thomas, le premier, je m’excuse, j’ai oublié son nom defamille.",fr
314,MME CHANTAL THOMAS,"My first one is in general were the needs of families considered in thecreation of this park, particularly those that were outlined dans l’étude des besoins du quartierPeter McGill que l’arrondissement a faite?Et ma deuxième est pour les logements mêmes, est-ce qu’il va y en avoir qui sont assezgrands pour accommoder les familles?",fr
315,MME CHANTAL THOMAS,"On parle vraiment de 4 1/2, 5 1/2 ou même plus grands.",fr
316,LA PRÉSIDENTE,Alors donc une question sur les espaces de parc pour les familles et l’autre sur la tailledes logements.,fr
317,LA PRÉSIDENTE,"Voulez-vous commencer à la Ville, monsieur Labelle?",fr
318,MME STÉPHANIE TURCOTTE,"Bien évidemment, il y a le parc Toe-Blake et le parc Henri-Dunant qui ont été habilités à lafois pour les jeunes enfants au niveau du parc Toe-Blake, c’est tout récent, et le parc Henri920Dunant, il y a des exerciseurs pour les aînés qui ont été installés récemment.",fr
319,MME STÉPHANIE TURCOTTE,Donc ça c’est lesinvestissements récents qui ont été faits au niveau des parcs.,fr
320,LA PRÉSIDENTE,"Alors pour la taille des appartements, oui, pour les familles?",fr
321,M. JACQUES VINCENT,"Nous, on a déjà fait beaucoup de développements dans le quartier avec le S sur le squareet le Séville.",fr
322,M. JACQUES VINCENT,"On offre certaines quantités de grands logements mais la demande n’est pasvraiment, n’est pas au rendez-vous.",fr
323,M. JACQUES VINCENT,"De sorte que nous on est quand même des gens quel’aspect commercial, s’il y a du monde qui s’y intéresse, on répond aux besoins.",fr
324,M. JACQUES VINCENT,"Mais l’offre, on l’afaite, on va la faire encore dans ce projet-là mais peut-être que des projets de cette envergure-là s’adressent peut-être moins à la famille, mais les familles ne sont pas au rendez-vous dans cesprojets-là.",fr
325,M. JACQUES VINCENT,"Les logements, on les offre, les logements plus grands, mais les familles ne viennentpas en grande quantité.",fr
326,M. JACQUES VINCENT,Donc il va y en avoir mais suivant la demande.,fr
327,LA PRÉSIDENTE,Alors il y a peut-être une question de mon collègue ici sur ce même sujet,fr
328,LA PRÉSIDENTE,"-là.- Vous pouvez rester ici, si vous voulez.",fr
329,"M. JOSHUA WOLFE, commissaire","Sur la question de la typologie des logements, alors qu’est-ce que vous envisagez?Madame a posé la question deux chambres, trois chambres ou je pense vous avez dit troispièces...",fr
330,MME CHANTAL THOMAS,Des 5 ½ ou plus grand serait l’idéal,fr
331,"M. JOSHUA WOLFE, commissaire",Des 5 1/2 et plus.,fr
332,"M. JOSHUA WOLFE, commissaire","Alors vous avez parlé du fait que vous ne vous attendiez pas à avoirdes familles, mais est-ce que vous pouvez nous dire un peu de quelle typologie, combien depièces, combien de chambres ou comment vous voulez le décrire?",fr
333,M. JACQUES VINCENT,"Nous, généralement, on va faire un pourcentage peut-être de trois chambres qui peutreprésenter... Encore là, tout est une question de marché.",fr
334,M. JACQUES VINCENT,"On y va par étapes, on fait des étudesde marché, mais dans un projet comme le Séville, pour parler d’une réalité qui est très concrètequi s’est passée il n’y a pas longtemps, dans les premières phases, on avait la possibilité de fairedes trois chambres dans à peu près 10 % des cas et ça n’a pas atteint 5 % de trois chambres.",fr
335,M. JACQUES VINCENT,"Eton a fait des deux chambres et des une chambre, ça a été majoritairement le produit qui s’est faitau Séville.",fr
336,M. JACQUES VINCENT,"Dans ce cas-ci, dans un premier temps, on va aussi encore là avoir une offre de troischambres.",fr
337,M. JACQUES VINCENT,Il y a quand même une certaine demande mais on anticipe que ça risque d’êtresimilaire à ce qu’on retrouvé dans nos deux autres projets.,fr
338,"M. JOSHUA WOLFE, commissaire","Alors à peu près quel pourcentage vous prévoyez pour les trois chambres, deuxchambres et studios?",fr
339,M. JACQUES VINCENT,Nous on va probablement dans une première phase faire une planification avec à peuprès 10 % de trois chambres;,fr
340,M. JACQUES VINCENT,"des deux chambres, il y aura peut-être un 25 %;",fr
341,M. JACQUES VINCENT,"des une chambreet quelques studios mais pas beaucoup de studios parce qu’aujourd'hui, les appartements ont étérationalisés puis on arrive à faire une chambre fermée dans un espace relativement restreint.",fr
342,M. JACQUES VINCENT,"Mais, encore là, c’est une planification de départ qu’on va aller sur le marché pour voir comment lemarché réagit et si on n’a pas la réaction du marché pour l’achat",fr
343,M. JACQUES VINCENT,", on va transformer notre offre deproduit.",fr
344,LA PRÉSIDENTE,J’inviterais maintenant monsieur Éric Michaud.,fr
345,M. ÉRIC MICHAUD,"Je travaille pour un organisme qui s’appelle le Comité logement Ville-Marie, doncje vais parler de logement aussi.",fr
346,M. ÉRIC MICHAUD,"On est un organisme qui fait de la défense des droits deslocataires, notamment les locataires à faibles et modestes revenus.",fr
347,M. ÉRIC MICHAUD,On fait également lapromotion de développement du logement social dans l’arrondissement de Ville-Marie.,fr
348,M. ÉRIC MICHAUD,"On a eul’occasion, il y a quelques années, je pense suite au feu, à l'incendie sur le site, on avait eul’occasion de participer à un groupe de discussion qui avait été initié par la communauté desFranciscains qui étaient en train de réfléchir au futur de ce site-là et on avait mentionné à l’époquedéjà l’importance du logement social pour répondre aux nombreux besoins, notamment desfamilles dans le quartier, des familles avec jeunes enfants.",fr
349,M. ÉRIC MICHAUD,Donc ma question s’adresserait peut-être au représentant du propriétaire.,fr
350,M. ÉRIC MICHAUD,"C'est parmi les70, on nous a expliqué tout à l'heure qu’il y avait eu à peu près 70 promoteurs qui avaient étéenvisagés pour répondre, à partir du moment où le plan d’ensemble visait à répondre à un besoin de logement et où la communauté des Franciscains, à ma connaissance, c'est quand même unecommunauté qui vise à desservir une population...à offrir.. qui est dédiée à la pauvreté entreautres, ma question, c'est : Est-ce qu’il a été envisagé de faire des projets sociaux sur ce site-là,dans la mesure où il y a des programmes gouvernementaux qui permettent quand même depayer pour des terrains, puis développer ce type de projet?",fr
351,M. JACQUES VINCENT,"Nous, au fond, le site dans lequel on s’est inscrit, on s’est inscrit dans un site depromoteur immobilier pour du privé et on a vraiment adhéré à la politique totalement du logementsocial.",fr
352,M. JACQUES VINCENT,"On fait une contribution, la Ville pourra en témoigner, on fait une contribution, c'est ce quinous a été demandé par la Ville.",fr
353,M. JACQUES VINCENT,Peut-être la Ville pourrait expliquer amplement leurs objectifs auniveau du logement social mais nous on fait une contribution de 1.,fr
354,M. JACQUES VINCENT,"8 M$ d’aide pour le logementsocial, c'est la contribution qu'on fait dans ce projet-là.",fr
355,M. JACQUES VINCENT,"On fait aussi du logement abordable dans une proportion entre 15 et 30 %, minimum de15 % exigé mais généralement, dans nos projets, on arrive à faire du logement abordable dansdes pourcentages assez élevés.",fr
