,speaker,sentence,lang
179,M. CLAUDE CARETTE,"Donc, ici, on se retrouve sur Dalhousie tandis que sur Ann, avec le trajet Ann, onprenait Ann, par la suite Inspecteur, on se retrouvait dans l’obligation de prendre cet axe",fr
180,M. CLAUDE CARETTE,-làqui est dans le milieu bâti plus… dans le fond plus important au niveau bâti.,fr
181,MME CAROLE COURNOYER,Mais je veux savoir la distance entre l’Inspecteur et Dalhousie.,fr
182,M. CLAUDE CARETTE,"Donc, vous voyez, ça, je n’ai pas la réponse avec moi, mais on pourrait fournir laréponse évidemment.",fr
183,MME CAROLE COURNOYER,"mais je demeure là, moi ;",fr
184,MME CAROLE COURNOYER,je peux vous dire que ce n’est pas en kilomètres.,fr
185,M. CLAUDE CARETTE,", ce n'est pas, Madame la Présidente, à un kilomètre.",fr
186,LA PRÉSIDENTE,"Donc, ça répond à la première question.",fr
187,LA PRÉSIDENTE,Est-ce qu’on peut revenir à votre deuxièmequestion de l’angle droit concernant…,fr
188,LA PRÉSIDENTE,Avec la présence d’un presbytère et de l’immeuble,fr
189,M. RÉJEAN DUROCHER,", ici, nous, c'est à proximité de Notre-Dame/Saint-Maurice.",fr
190,M. RÉJEAN DUROCHER,"Effectivement, auniveau géométrique, on a travaillé avec le promoteur au niveau de la géométrie au niveau del’étude d’avant-projet et les mouvements de virage ici ou encore vous parlez desmouvements de virage ici qui pourraient, Madame la Présidente, être conflictuelseffectivement, c’est des géométries qu’on doit travailler de façon plus fine et qui ont ététravaillées de façon plus fine afin de s’assurer que le mouvement des autobus fonctionnent.",fr
191,M. RÉJEAN DUROCHER,Et on parle ici de l’ingénierie au niveau du routier.,fr
192,LA PRÉSIDENTE,"Ça, j’imagine, mais la question de madame, je pense, c’était : Est-ce que ça impliqueune intervention sur le presbytère ou l’édifice",fr
193,LA PRÉSIDENTE,Le Baron ou ce n'est pas en conflit à cemoment,fr
194,LA PRÉSIDENTE,Ce n’est pas en conflit ?,fr
195,MME CAROLE COURNOYER,Ce n’est pas en conflit ?,fr
196,M. RÉJEAN DUROCHER,"Avec le presbytère, Madame la Présidente, non.",fr
197,LA PRÉSIDENTE,"Ni l’édifice du Baron, qui abrite actuellement Le Baron.",fr
198,LA PRÉSIDENTE,Ça répond à vos deuxquestions ?,fr
199,LA PRÉSIDENTE,Est-ce que monsieur Jean-Claude Michel est dans la salle ?,fr
200,M. PHILIPPE CÔTÉ,"Philippe Côté, arrondissement Ville-Marie.",fr
201,M. PHILIPPE CÔTÉ,Est-ce qu’il me serait possibled’avoir cette image-là pour ma première question ?,fr
202,M. PHILIPPE CÔTÉ,"Enfin, l’image de prestige.",fr
203,LA PRÉSIDENTE,On va demander à notre grand chef de nous trouver ça.,fr
204,LA PRÉSIDENTE,Vous pouvez… unpréambule avant qu’on trouve…,fr
205,M. PHILIPPE CÔTÉ,"Oui, c’est ça.",fr
206,M. PHILIPPE CÔTÉ,"Le préambule, je suis heureux que… enfin de compte depuis 2004,c'est la première consultation formelle sur le projet de la Société du Havre qui impliquait legrand havre qui allait grosso modo de la rue Iberville jusqu’au pont Champlain, qui a faiterl’objet évidemment d’une grande mission de donner l’accès au fleuve, mais qu’on retrouvemaintenant difficilement à l’est de l’arrondissement historique du Vieux-Montréal.",fr
207,M. PHILIPPE CÔTÉ,"Enfin…Bref, ma première question c’est sur un des panneaux à l’entrée.",fr
208,M. PHILIPPE CÔTÉ,Il est spécifié que leprojet actuel en consultation concerne 82% de la structure de l’autoroute Bonaventure.,fr
209,M. PHILIPPE CÔTÉ,"Donc,j’aimerais comprendre si le 18% manquant, c’est le pont au-dessus du bassin Peel et que lapropriété de la Ville de Montréal pour la structure de l’autoroute se rend jusqu’à la rue Mills ?",fr
210,LA PRÉSIDENTE,"On peut répondre à cette première question, Monsieur Rainville ?",fr
211,M. RÉJEAN DUROCHER,"Non, j’ai très bien saisi.",fr
212,M. RÉJEAN DUROCHER,La seule affaire que je comprends c’est que la Ville deMontréal est propriétaire de la rue Saint-Jacques aller jusqu’à environ la moitié du bassinPeel.,fr
213,M. RÉJEAN DUROCHER,"Donc, probablement, effectivement si on regarde la partie que nous allonsréaménager, ça représente à peu près 80%, mais là je vous le dis sous toutes réserves, maisl’autoroute Bonaventure est beaucoup plus longue que ça.",fr
214,M. RÉJEAN DUROCHER,Mais c’est la partie quiappartiendrait à la Ville de Montréal.,fr
215,LA PRÉSIDENTE,Qui serait les 80 quelque pourcent ?,fr
216,M. RÉJEAN DUROCHER,"est ça, c’est ce que je peux en déduire.",fr
217,LA PRÉSIDENTE,Qui serait… Monsieur Côté ?,fr
218,M. PHILIPPE CÔTÉ,"Ça ne se rend pas jusqu’à la rue Mills comme des rapports antérieurs ont déjà…comme le rapport sur le casino désignait la propriété de la Ville de Montréal jusqu’à la rueMills, donc, la structure au-dessus du bassin appartenait à Montréal.",fr
219,M. PHILIPPE CÔTÉ,Est-ce qu’on peut avoirune réponse précise ?,fr
220,M. GAÉTAN RAINVILLE,La réponse précise est que la propriété de la Ville de Montréal quant à la structure vajusqu’au milieu du bassin Peel.,fr
221,M. GAÉTAN RAINVILLE,"Et si vous observez lorsque vous traversez l’autorouteBonaventure, au milieu du bassin Peel, vous avez déjà une indication de la Société des pontsJacques-Cartier et Champlain qui devient propriétaire avec Transport Canada del’infrastructure.",fr
222,M. PHILIPPE CÔTÉ,"Concernant, comment dire… c’est sur l’horizon-temps, peut-être que çaconcerne plus la phase 3, mais c’est l’affranchissement du canal Lachine.",fr
223,M. PHILIPPE CÔTÉ,"Parce que laproposition actuelle est une solution temporaire sur talus qui ne permettra pas, je dirais unegrande qualité d’intégration urbaine de la greffe entre le boulevard urbain proposé et le pontsur le canal Lachine.",fr
224,M. PHILIPPE CÔTÉ,"Je me demandais, dans les différentes hypothèses de traversement du canalLachine, qui n’est pas détaillé ici vu que tout semble temporaire dans l’avenir, enfin… savoirsi l’hypothèse d’un petit pont comme il y a actuellement dans l’axe de la rue Mills qui franchitdéjà le canal Lachine, un petit pont qui serait dans l’axe de Duke ou Nazareth a été étudié ?",fr
225,M. PHILIPPE CÔTÉ,"Donc, un petit pont qui coûterait à peu près une quinzaine de millions et qui serait doncréalisable à court terme ?",fr
226,LA PRÉSIDENTE,"On peut poser la question, mais on est déjà… on est à l’extérieur de notre phase 1.",fr
227,M. GAÉTAN RAINVILLE,"De toute évidence, nous, notre mandat se limite à la phase 1 duréaménagement de l’autoroute",fr
228,LA PRÉSIDENTE,Ça fait le tour de vos deux questions ?,fr
229,M. PHILIPPE CÔTÉ,"BIen, la première était surtout une question d’éclaircissement, sinon ce serait unequestion pour l’AMT.",fr
230,M. PHILIPPE CÔTÉ,Ce serait surtout ça sur l’optimisation de l’ensemble du corridor entre lepont Champlain et la nouvelle gare d’autobus.,fr
231,M. PHILIPPE CÔTÉ,"Concernant… Enfin, c’est une question.",fr
232,LA PRÉSIDENTE,y le plus précisément possible.,fr
233,M. PHILIPPE CÔTÉ,"Donc, en phase 2, il est indiqué qu’il n’y a aucune modification pour lecorridor d’autobus, la voie réservée qui sort du pont Champlain et qui se rend jusqu’àl’échangeur abandonné devant Pointe-Saint-Charles qui a un feu de circulation qui amène lesautobus sur Marc-Cantin et qui reviennent à ce moment-là sur l’autoroute Bonaventure.",fr
234,M. PHILIPPE CÔTÉ,"Donc, ce segment-là qui ne fait l’objet d’aucune optimisation à court terme, mais quin’est pas par exemple dans le réfection du rond-point de l’île-des-Sœurs, qui est pourtant uneperte de temps, où il y a aurait un gain de temps de 8 minutes qui serait possible à avoir pourune intervention très peu chère par rapport à ce qu’on nous propose actuellement ici pourl’AMT.J’aimerais donc savoir en quoi l’AMT n’a pas retenu une optimisation de ce secteur-là,du corridor d’autobus ?",fr
235,M. PHILIPPE CÔTÉ,"Parce que le but recherché pour l’AMT est toujours de faire des gainsde temps et par conséquent, pourquoi il n’y a pas eu d’intervention sur le pont Clément à 4voies qui alimente toute la structure de Bonaventure y compris le boulevard urbain à 8 voiespromis avec les 2 voies de plus, donc, un 10 voies total pour la proposition actuelle ?",fr
236,LA PRÉSIDENTE,Est-ce qu’on peut demander à monsieur de l’AMT ?,fr
237,M. GAÉTAN RAINVILLE,"Oui, monsieur Veilleux est disposé à répondre.",fr
238,LA PRÉSIDENTE,", il y a monsieur Veilleux",fr
239,LA PRÉSIDENTE,puisqu’il est à la table.,fr
240,M. MICHEL VEILLEUX,Nous sommes justement en train de l’étudier.,fr
241,M. MICHEL VEILLEUX,On a donné un mandat à une firmepour regarder ça.,fr
242,M. MICHEL VEILLEUX,C’est un sujet qui nous intéresse déjà depuis longtemps.,fr
243,M. PHILIPPE CÔTÉ,Est-ce qu’il serait possible d’avoir la carte que vous présentiez l’heure de pointe dumatin où on voit très bien la ligne bleue versus la ligne rouge ?,fr
244,M. PHILIPPE CÔTÉ,Est-ce qu’il serait possible,fr
245,M. MICHEL VEILLEUX,Habituellement les voitures ont un lieu plus direct vers le pont Champlain que letransport collectif et c'est une situation qui a… il y a certaines solutions qui sont potentielles àregarder et nous sommes justement en train de faire cet examen-là.,fr
246,M. MICHEL VEILLEUX,"Il est prématuré de vousrépondre, mais il y a différentes solutions qui vont être sur la table qu’on va pouvoir déposer,pas à l’intérieur de ce cadre-ci, mais sur lesquelles l’AMT est à travailler.",fr
247,M. MICHEL VEILLEUX,"Alors, c’est unepréoccupation qu’on a actuellement.",fr
248,M. PHILIPPE CÔTÉ,"Mais mon questionnement, c’était sur la ligne bleue qui fait une loop devant PointeSaint-Charles.",fr
249,M. MICHEL VEILLEUX,"Oui, c’est ça.",fr
250,M. MICHEL VEILLEUX,"Actuellement les autobus font une forme de détour alors queles autos ont un lien plus direct, puis il y a peut-être différentes solutions qui pourraient nouspermettre d’améliorer ça et aller chercher des gains de temps en effet.er",fr
251,M. PHILIPPE CÔTÉ,Et surtout ne pas venir sur le pont Clément qui est à 4 voies qui alimente entièrementla Bonaventure et le projet de boulevard qui...,fr
252,LA PRÉSIDENTE,Je vais vous demander de vous réinscrire s’il y avait d’autresquestions.,fr
253,M. PHILIPPE CÔTÉ,"Certainement, on en a d’autres.",fr
254,M. ÉTIENNE COUTU,J’aimerais premièrement déposer un document.,fr
255,M. ÉTIENNE COUTU,"C’est un extrait, pages 68 à 71, d’undocument qui s’appelle L’étude de la forme urbaine, caractérisation du secteur centre, qui aété produit par le groupe Cardinal/Hardy en 2003.",fr
256,M. ÉTIENNE COUTU,C’était sur un mandat de la Ville en vue dela préparation du plan d’urbanisme.,fr
257,M. ÉTIENNE COUTU,"Donc, au cours de cette réflexion à laquelle j’ai eu le plaisir de contribuer… Je vaisme présenter.",fr
258,M. ÉTIENNE COUTU,"Étienne Coutu, je suis architecte et conseiller en design urbain et je suis ici àtitre personnel.",fr
259,M. ÉTIENNE COUTU,"Donc, lors de cette réflexion à laquelle j’ai contribué, nous devions étudier plus endétail la question des entrées de ville dont celle de la rue University.",fr
260,M. ÉTIENNE COUTU,Nous avions alorsdéveloppé l’idée d’un boulevard permettant de nouveaux développements avec une solutionerde transport en commun moderne pour desservir la Rive-sud et remplacer les autobus.,fr
261,M. ÉTIENNE COUTU,"Onparlait déjà à l’époque d’un projet de SLR.Afin d’y créer un véritable milieu de vie, nous avons aussi proposé le déplacementdes bretelles d’entrée et de sortie de l’autoroute Ville-Marie au sud de la rue Wellington etl’érection d’un fond bâti de 8 à 12 étages correspondant à une typologie d’un bâti résidentielqui est de plus en plus présente dans la cité du multimédia et dans Griffintown.",fr
262,M. ÉTIENNE COUTU,"Donc, leprojet que vous nous présentez semble accepter la position des bretelles d’autoroute etcomprend aussi une solution pour les autobus.",fr
263,M. ÉTIENNE COUTU,"Donc, ma première question porte sur la viabilité du projet de quartier sans ledéplacement des bretelles.",fr
264,M. ÉTIENNE COUTU,Je ne sais pas si c'est possible de mettre le plan proposé àl’écran ?,fr
265,LA PRÉSIDENTE,Est-ce qu’on peut trouver ça ?,fr
266,LA PRÉSIDENTE,"Donc, votre question, première question ?",fr
267,M. ÉTIENNE COUTU,"Ma question porte sur, en fait, l’îlot qui se trouve entre deux bretelles d’entrée et desortie de l’autoroute Ville-Marie.",fr
268,M. ÉTIENNE COUTU,"Il semble que le projet, il y a à peu près 25% de la capacitéde développement qui se trouve à cet endroit-là, donc, dans un îlot qui est coincé entre deuxbretelles d’autoroute.",fr
269,LA PRÉSIDENTE,Est-ce qu’on peut demander à la salle de retenir ses émotions ?,fr
270,LA PRÉSIDENTE,Rainvilleva nous faire part de ses impressions.er,fr
271,M. GAÉTAN RAINVILLE,"J’ai commencé un début de réponse à plusieurs de vos questions ou plusieursde vos remarques, puis je vais demander ensuite à monsieur Aurèle Cardinal de compléterpuisqu’il était avec la firme qui a produit l’étude à laquelle vous faites référence.",fr
272,M. GAÉTAN RAINVILLE,"Je reviens juste lorsque vous disiez qu’il avait été étudié ou, en tout cas, évoqué",fr
273,M. ÉTIENNE COUTU,Je peux vous remettre le document.,fr
274,LA PRÉSIDENTE,Je vais vous demander de laisser monsieur Rainville répondre.,fr
275,M. GAÉTAN RAINVILLE,…de mettre la sortie et l’entrée du tunnel Ville-Marie au sud de la rue Wellington.,fr
276,M. GAÉTAN RAINVILLE,Nous avons fait faire cette analyse par un avis technique que nous avons reçu et qui a concluà son impossibilité en raison des infrastructures souterraines très abondantes dont unimportant collecteur sous la rue William qui nous aurait forcé à aller énormément profond etavec une pente accentuée impossible à construire pour après ça aller passer au-dessus ducanal de Lachine.,fr
277,M. GAÉTAN RAINVILLE,"Ça, c’est la première question.",fr
278,M. GAÉTAN RAINVILLE,Est-ce qu’on pense que le développement est viable pour cet îlot qui est situé entreles bretelles ?,fr
279,M. GAÉTAN RAINVILLE,"Je vous avoue, c’est une excellente question parce qu’on a eu cette réflexion-là et c’est certain que la présence des bretelles constitue un élément qu’il va falloir surmonter,puis qu’il va falloir contourner d’une quelconque façon.",fr
280,M. GAÉTAN RAINVILLE,"Ça ne va pas être aussi facile que lesautres îlots, ça va de soi.",fr
281,M. GAÉTAN RAINVILLE,"Et on l’a considéré, puis c’est un défi à surmonter eton va sur la planète Mars actuellement, donc, on surmonte de gros défis, mais on vasurmonter ce défi-là aussi si on a à maintenir les bretelles indéfiniment.",fr
282,LA PRÉSIDENTE,"Voulez-vous, Monsieur Coutu, poser votre deuxième question si vous en avez unedeuxième ou entendre ce que peut-être… vous suggériez Aurèle Cardinal pour…er",fr
283,M. ÉTIENNE COUTU,"Bien, je peux poser peut-être ma deuxième question.",fr
284,M. ÉTIENNE COUTU,"Si monsieur Cardinal veutintervenir, il est bienvenu.",fr
285,M. ÉTIENNE COUTU,"Donc, en fait ma deuxième question porte essentiellement sur lecorridor Dalhousie qui fait partie du projet.",fr
286,M. ÉTIENNE COUTU,"Donc, on parle d’un investissement majeur pour une solution de transport en communqui me semble, et c'est pas juste pour moi, qui semble un peu une solution de transport dupassé.",fr
287,M. ÉTIENNE COUTU,"Admettons que, dans un premier temps, il faut considérer que c’est le transport quiest utilisé actuellement et qu’un projet alternatif de SLR ou quelque chose qui soit moins gros,ça peut être un projet de tramway, arrive plus tard, je veux juste vous faire noter qu’il y a déjàun accès à travers le bâtiment-pont par la rue Ann.",fr
288,M. ÉTIENNE COUTU,"Dans votre projet pour rejoindre la rue Dalhousie immédiatement, il faut, si je ne metrompe pas, vous me corrigerez, il faut creuser à travers le bâtiment-pont un accès pouraccéder à la rue Dalhousie ;",fr
289,M. ÉTIENNE COUTU,"Donc, est-ce qu’on ne peut pas penser qu’avant de faire un investissementmajeur pour creuser à travers un bâtiment existant, on ne pourrait pas utiliser dans unpremier temps l’accès qui est déjà existant par la rue Brennan et prendre le tunnel si on veutde la rue Ann ?",fr
290,LA PRÉSIDENTE,On peut répondre à cette question.,fr
291,LA PRÉSIDENTE,"Est-ce qu’on peut répondre tout de suite à la question de la comparaison des deuxtracés puisque ça existait sur la rue Ann ou sur Dalhousie, voir les avantages et lesinconvénients, pour éclairer ?",fr
292,M. GAÉTAN RAINVILLE,"Tout à l’heure, monsieur Durocher a démontré les raisons pour lesquelles larue",fr
293,M. GAÉTAN RAINVILLE,Ann n’avait pas été retenue par rapport à la rue Dalhousie.,fr
294,M. GAÉTAN RAINVILLE,"Alors, ces mêmes raisons-làsubsistent toujours lorsque vous posez votre question maintenant.",fr
295,M. GAÉTAN RAINVILLE,"Même en invoquant desmoyens de transport alternatifs du futur, ces éléments de contrainte existent toujours quandmême.",fr
296,M. RÉJEAN DUROCHER,"Je voudrais ajouter un complément d’information, Madame la Présidente.",fr
297,M. RÉJEAN DUROCHER,"C'est qu’ilne faut pas regarder juste les coûts de construction, mais également les coûts d’opération.",fr
298,M. RÉJEAN DUROCHER,"Dans le cas qu’on a étudié présentement, les coûts d’opération sont très importants et quandon regarde juste le réseau de transport de Longueuil, lorsqu’on augmente de 3 minutes lesparcours, c’est plus de 2 millions par année qu’on vient augmenter le coût d’opération.",fr
299,M. RÉJEAN DUROCHER,"Alors, dans un cas comme celui-là, si on regarde à long terme, effectivement on varembourser les coûts d’immobilisation et en plus, c’est qu’on réduit les coûts de pollutionparce qu’il y a un trajet qui est moins long, etc., etc.Alors, c’est dans ce sens-là qu’on a considéré cette solution comme étant dans unpremier temps la solution la plus viable.",fr
300,LA PRÉSIDENTE,que je comprends bien que les coûts d’exploitation pour le corridor de la rueAnn étaient vraiment inacceptables ou tellement lourds que ça devenait une contraintemajeure ?,fr
301,M. RÉJEAN DUROCHER,"Plus élevés et ajoutés à d’autres contraintes, comme on a dit tantôt, des interférencesavec le milieu bâti, le trajet plus long, etc., donc, ça faisait en sorte que Dalhousie était plusintéressant même avec les coûts de construction.",fr
302,LA PRÉSIDENTE,Ça répond à votre question ?,fr
303,M. ÉTIENNE COUTU,Ce n'est pas une question.,fr
304,M. ÉTIENNE COUTU,"J’aimerais répondre à la question précédente qui était ladistance qu’on déplace, ce que les documents…",fr
305,LA PRÉSIDENTE,"Pour l’instant, les questions sont plus ici",fr
306,M. ÉTIENNE COUTU,"Non, mais c’est parce que le temps que la question a été posée, j’ai prisle temps d’aller derrière, et les documents de Cardinal-Hardy ont toujours la bonne idée d’êtreà l’échelle et qu’on puisse donner la réponse rapidement.",fr
307,M. ÉTIENNE COUTU,"La distance, la largeur de l’îlot oùse trouve le poste de police est de 35 mètres.",fr
308,M. ÉTIENNE COUTU,"Donc, de centre de rue à centre de rue, on estplutôt entre 40 et 45 mètres, pour répondre à la question de tout à l’heure.er",fr
309,LA PRÉSIDENTE,"Est-ce qu’il y a… ne partez pas tout de suite, Monsieur Coutu, estce qu’il y a un complément, Monsieur Rainville ?",fr
310,LA PRÉSIDENTE,Souhaitez-vous qu’il y ait un complémentde réponse par monsieur Cardinal ?,fr
311,M. GAÉTAN RAINVILLE,", est-ce que tu aurais à rajouter ?",fr
312,LA PRÉSIDENTE,Quant à la faisabilité de la construction des îlots.,fr
313,M. AURÈLE CARDINAL,"J’avais fait aussi un petit calcul sur la largeur du déplacement, la distancedéplacement.",fr
314,M. AURÈLE CARDINAL,"J’entendais des chuchotements dans la salle qui étaient à 25 mètres, on estplutôt dans l’ordre de 46 à 47 mètres, 45 mètres et quelque, de probable.",fr
315,M. AURÈLE CARDINAL,"Au niveau de la forme urbaine par rapport à l’étude qui a été faite précédemment, oui,ç’a été des options qui ont été regardées, ç’a été même un premier dessin qui a été fait pourla Société du Havre de mettre des bâtiments plutôt de l’ordre de 10 étages dans le projetavec les îlots que l’on voit actuellement.",fr
316,M. AURÈLE CARDINAL,"Personnellement, je pense que dans un milieu comme celui-là, de construire des pluspetits bâtiments pour respecter un programme de développement qui nous avait été donnépar le client plutôt que d’être de faible hauteur et de s’inscrire dans le cadre d’un quartier,c’est plus intéressant d’avoir des bâtiments plus effilés qui sont un peu plus en hauteur.",fr
317,M. AURÈLE CARDINAL,C'est l’entrée vers le centre-ville.,fr
318,M. AURÈLE CARDINAL,"Pour moi, ça devrait être en termes de forme urbainequelque chose qui est un peu une amorce du centre-ville qui permet de lier deux quartiersplutôt que de continuer uniquement le gabarit du quartier.",fr
319,M. AURÈLE CARDINAL,"C'est aussi une forme qui tientmieux compte, je pense, de la contrainte de l’étroitesse de l’îlot, parce qu’on ne peut pas secacher que c’est un îlot qui est étroit.",fr
320,M. AURÈLE CARDINAL,"On ne peut pas se cacher que c’est dans un milieu quiaura une bonne quantité de circulation, donc, de mettre un peu plus d’espace en hauteurdans des plus petits bâtiments, ça me semble personnellement une solution plusavantageuse dans ce contexte-là que de rester de hauteur moyenne.er",fr
321,LA PRÉSIDENTE,Ça répond à votre question ?,fr
322,LA PRÉSIDENTE,"Je vais rappeler pour… oui, ce sera déposé.",fr
323,LA PRÉSIDENTE,Monsieur Jean-Claude Michel est-il dans la salle ?,fr
324,LA PRÉSIDENTE,"Alors, on peut donc amorcer laliste qui a été inscrite ce soir.",fr
325,LA PRÉSIDENTE,Peut-être… est-ce que mes commissaires avant auraient unequestion ?,fr
326,LA PRÉSIDENTE,"Si la salle permet, on a des questions sur le thème.",fr
327,M. VIATEUR CHÉNARD,Ce ne sera pas long.,fr
328,M. VIATEUR CHÉNARD,Juste un petit complément dans vos présentations.,fr
329,M. VIATEUR CHÉNARD,"Le SLR etle tramway, quel est l’horizon temporel où ça pourrait se réaliser, où c'est prévu ?",fr
330,M. VIATEUR CHÉNARD,"Etdeuxièmement, une fois que le SLR sera en place, quelle sera l’incidence sur l’usage ducorridor",fr
331,M. VIATEUR CHÉNARD,Est-ce que vous l’éliminez complètement ?,fr
332,M. VIATEUR CHÉNARD,"Enfin, qu’est-ce qui vaarriver ?",fr
333,M. GAÉTAN RAINVILLE,Je vais demander à monsieur Veilleux de nous parler du délai probable pour unéventuel SLR et à monsieur Carette pour le tramway.,fr
334,M. MICHEL VEILLEUX,"Monsieur le Commissaire, à propos du SLR, vous savez qu’en mai dernier, legouvernement fédéral, les gouvernements fédéral et provincial ont annoncé des étudesconcernant la vocation future du pont Champlain.",fr
335,M. MICHEL VEILLEUX,"En même temps, ils ont annoncé pour prèsde 10 ans de travaux de rénovation pour le pont Champlain.",fr
336,M. MICHEL VEILLEUX,"Comme c'est les gouvernements fédéral et provincial qui étaient ciblés pour financerce projet de plus d’un milliard qui est celui du SLR vers la Rive-sud, il est tout à faiterfondamental de considérer l’opportunité qu’amène la possible rénovation du pont Champlaindans le choix de l’insertion pour la traversée de la voie maritime parce que vous savez, dansle projet du SLR, on utilisait l’estacade et ensuite, un pont qui était construit pour traverser lavoie maritime qui était juste à l’ouest du pont actuel du pont Champlain.",fr
337,M. MICHEL VEILLEUX,"Alors, c’était unélément qui générait des coûts assez importants.",fr
338,M. MICHEL VEILLEUX,"Alors, devant cette situation-là, devant le questionnement qui est amené et lesopportunités qui peuvent en susciter, dans l’étude qui va être faite par le gouvernementfédéral, il va y avoir évidemment toute la question de l’insertion du SLR proprement dit, il va yavoir une panoplie de solutions qui vont être regardées pour le transport collectif.",fr
339,M. MICHEL VEILLEUX,Letransport collectif va avoir une place importante dans cette solution-là.,fr
340,M. MICHEL VEILLEUX,Ce qui nous a rassuré du côté de l’Agence métropolitaine de transport parce qu’on ainvesti beaucoup d’argent dans le développement de ce projet-là pour Montréal.,fr
341,M. MICHEL VEILLEUX,"Par contre,ça nous a donné une indication ;",fr
342,M. MICHEL VEILLEUX,"c’est que dans un horizon d’une quinzaine d’années, alors,les travaux de rénovation, l’implantation d’un SLR au sein d’un éventuel projet de pont fait ensorte que dans un horizon d’une quinzaine d’années, il nous apparaît peu probable",fr
343,M. MICHEL VEILLEUX,qu’onpuisse envisager cette infrastructure tout de suite.,fr
344,M. MICHEL VEILLEUX,"Alors, nous, à l’AMT, on a un besoin criant dans cet axe-là.",fr
345,M. MICHEL VEILLEUX,"Comme j’ai dit lors de ladernière rencontre, actuellement toute la croissance de l’achalandage qui se fait dans l’axedu pont Champlain, on est obligé de mettre les quais à l’extérieur de notre terminus centreville actuel, on a un besoin d’espace, on a un besoin d’assurer cette demande-là qui est encroissance.",fr
346,M. MICHEL VEILLEUX,"L’intérêt du transport collectif est très important, on a un support de nos élus, on a unsupport gouvernemental, le ministère des transports est de retour dans le financement del’exploitation du transport en commun et ça fait en sorte qu’il y a une pression énorme sur lesréseaux.",fr
347,M. MICHEL VEILLEUX,L’axe du pont Champlain en est un.,fr
348,M. MICHEL VEILLEUX,"Alors, nous, on doit avoir une solution d’entréede jeu pour répondre à la demande et c’est ce qui explique notre collaboration à ce projet-là,l’importance que l’AMT y accorde depuis le début.",fr
349,M. MICHEL VEILLEUX,Nous travaillons avec la Société du Havre de Montréal et la Ville de Montréal à garderune place importante au transport collectif.,fr
350,M. MICHEL VEILLEUX,"On a demandé d’entrée de jeu qu’il y ait un axedédié pour le transport collectif, on parle de 20 000 déplacements en pointe du matin, c’esttrès important.",fr
351,M. MICHEL VEILLEUX,"C’est une demande importante, plus importante que la demande automobile,alors, il ne faut pas la mettre de côté.",fr
352,M. MICHEL VEILLEUX,"On a ici un projet où est-ce que… je ne veux pas comparer à d’autres projets dans larégion métropolitaine, mais d’un point de vue de l’Agence métropolitaine de transport qui aune vision métropolitaine du développement des transports, on a un projet ici où est-ce qu’onerest prêt à dédier un axe au transport en commun, on est prêt à le dédier, on prévoit l’évolutionde cet axe-là vers un éventuel SLR, c’est prévu à l’intérieur du projet, et on diminue lenombre de voies de circulation.",fr
353,M. MICHEL VEILLEUX,"Sur le nombre, je ne voudrais pas tomber dans l’évaluation du nombre, mais d’unpoint de vue de l’Agence métropolitaine de transport qui défend le rôle du transport collectifdans la région de Montréal, on a un projet ici qui a une dominante transport collectif trèsimportante et qui va favoriser le transfert modal.",fr
354,M. MICHEL VEILLEUX,"Alors, voilà pourquoi j’en profite pourrépondre un peu plus large que la question, Monsieur le Commissaire, mais je me doutaisbien que la question allait venir de toute façon.",fr
355,M. VIATEUR CHÉNARD,"Supposons qu’on aurait le SLR dans un horizon de 15 ans à peu près, qu’est-ce quiarriverait avec le corridor Dalhousie à ce moment-là ?",fr
356,M. MICHEL VEILLEUX,"Écoutez, tout d’abord durant la construction du SLR, de toute évidence",fr
357,M. MICHEL VEILLEUX,", si on regardeles projets de système léger sur rail qui ont lieu dans le monde, ça va prendre des solutionstemporaires, ça va prendre des voies pour recevoir tout l’achalandage du transport encommun qui va être utilisé et à maturité d’ici à ce que le SLR soit implanté, je vois lesannonces qu’on a eues à Copenhague la semaine dernière, on a un gouvernement provincialtrès… comment dire, très proactif en matière des gaz à effet de serre, il va continuer à avoirune pression importante pour développer les transports collectifs.",fr
358,M. MICHEL VEILLEUX,"Moi, contrairement à ce que j’ai entendu il y a quelques semaines, je ne pense pasque le mode autobus soit désuet et plus d’actualité ;",fr
359,M. MICHEL VEILLEUX,"je pense qu’il va y avoir de la place, maisje ne peux pas vous dire dans quelle mesure exactement.",fr
360,M. MICHEL VEILLEUX,Est-ce que ça va prendre uncorridor dédié ?,fr
361,M. MICHEL VEILLEUX,Est-ce que ce corridor-là va pouvoir être partagé avec d’autres modes ?,fr
362,M. MICHEL VEILLEUX,"Onpourrait penser à du covoiturage, on pourrait penser à d’autres modes qui pourraient êtreintégrés dans cet axe-là, mais je suis loin de croire que la voie réservée pour autobus neserait plus intéressante dans le corridor de Dalhousie et pourrait être complémentaire pourd’autres dessertes, parce qu’il faut se rappeler que le pont Champlain dessert une région quiest très vaste, qui part de Saint-Lambert jusqu’à Laprairie.",fr
363,M. MICHEL VEILLEUX,"On a des visions d’agrandir encore ce champ d’action et il y a des dessertes autobusdirectes qui vont pouvoir être développées dans l’axe sans compter tous les besoins deMontréal qui… là, je ne voudrais pas me prononcer pour mes collègues de Montréal, la STMici, mais qui vont sûrement trouver différentes solutions pour utiliser un axe qui nous mène enerplein centre-ville aux heures de pointe avec une fluidité, une linéarité comme celle qui estproposée ici.",fr
