,speaker,sentence,lang
178,LETTER,Grands projets de bureaux annoncés pour le centre-ville de Montréal Superﬁcie Promoteur,fr
179,LETTER,"Laurentienne 385 000 900, De Maisonneuve Ouest",fr
180,LETTER,centrale 1 000 000 Square Victoria 750 000 Ste-Catherine,en
181,LETTER,", on aura donc remplacé une horrible structure autoroutière par une enﬁlade de parkings : beau projet d’entrée de ville !",fr
182,LETTER,"Qui doute de la pertinence de notre analyse n’a qu’à se rappeler les arguments qui furent invoqués, il y a moins de dix ans, pour percer la rue Peel et recreuser le bassin Peel : «",fr
183,LETTER,"Ces quelques dizaines de millions de fonds publics attireront des centaines de millions de dollars d’investissements privés au pourtour du futur bassin », nous assurait-on.",fr
184,LETTER,"Allez y voir : aucun investisseur ne s’est manifesté, l’endroit est l’un des plus désolants de Montréal.",fr
185,LETTER,Aujourd’hui encore on nous sert le même discours... qui aboutirait au même résultat.,fr
186,LETTER,11Renoncer à l’approche aﬀairiste de la Ville au proﬁt d’un véritable projet d’aménagement urbain L’approche aﬀairiste de la ville Pour un véritable projet d’aménagement urbain Comment peut-on expliquer cette obsession de « rentabilité » que fait montre la Ville de Montréal dans le cas du projet Bonaventure et dans pratiquement tous ses projets ?,fr
187,LETTER,"Rien ne porte plus atteinte au potentiel de développement du grand centre-ville de Montréal, tout particulièrement à des fins résidentielles, que la forte densité de circulation automobile que l’on y rencontre partout.",fr
188,LETTER,"Aller vivre au milieu du trafic, pire, aller y élever des enfants : Non merci !",fr
189,LETTER,La réponse à cette question est que la Ville calque l’approche du secteur privé.,fr
190,LETTER,Un promoteur privé doit rentabiliser son investissement à l’intérieur de sa propriété.,fr
191,LETTER,Chaque opération est fermée sur ellemême et doit être rentable.,fr
192,LETTER,C’est dans le cas du projet Bonaventure ce que cherche à faire la Ville : elle y est propriétaire d’une enfi lade de six terrains étroits ;,fr
193,LETTER,"si elle investit tant de millions sur ces terrains, il lui faudra récupérer son investissement sur place.",fr
194,LETTER,"Sinon, le projet sera considéré ne pas être viable.",fr
195,LETTER,"C’est ce qui a convaincu la SHM, et derrière celle-ci la Ville, de proposer une enfilade d’immeubles en hauteur pour les îlots dégagés par la démolition de l’autoroute surélevée.",fr
196,LETTER,"Du point de vue économique, il s’agit là d’une aberration, comme nous l’avons démontrée.",fr
197,LETTER,"Du point de vue urbanistique, on érige une barrière entre des quartiers… que l’on prétendait vouloir réunir.",fr
198,LETTER,"Ou encore, on ferme définitivement une perspective spectaculaire sur le centre-ville… alors que l’on prétendait en créer une.",fr
199,LETTER,On se contorsionne pour faire laborieusement entrer tant de centaines de millions d’investissements immobiliers sur des terrains qui ne s’y prêtent pas… quand l’espace à construire est tout autour surabondant.,fr
200,LETTER,"Considéré du point de vue d’une Ville, peu importe où se réalise un investissement, du moment que c’est sur son territoire.",fr
201,LETTER,"Pour elle, il est tout à fait indifférent qu’un potentiel économico-commercial se concrétise à l’extérieur ou à l’intérieur du périmètre direct de son intervention publique, comme ce fut le cas pour les nombreux projets privés que l’on a vu surgir dans le Quartier international, ou de ceux qui ne manqueront assurément pas de faire suite à la complétion prochaine de la partie publique du Quartier des spectacles.",fr
202,LETTER,"Cela dit, il faut également garder à l’esprit que le potentiel économico-commercial ne doit toujours être que l’un des objectifs d’un véritable projet d’aménagement et de développement urbain.",fr
203,LETTER,"Le sud du centre-ville de Montréal, des Bassins du Nouveau",fr
204,LETTER,"Havre au Faubourg aux récollets, comporte un immense potentiel de développement résidentiel, incluant pour les familles.",fr
205,LETTER,"Il n’est aucunement exagéré de viser entre 10 000 et 12 000 nouveaux logements, qui accueilleraient jusqu’à 20 000 habitants supplémentaires.",fr
206,LETTER,"En termes d’investissements privés, on parle de 5 milliards de dollars uniquement pour le secteur résidentiel, en plus d’un ou deux autres milliards dans les diverses autres fonctions.",fr
207,LETTER,"Pour la suite de la discussion, on se référera à notre esquisse Proposition d’une Rambla sur la rue University.",fr
208,LETTER,La première chose à faire pour débloquer ce potentiel,fr
209,LETTER,d’investissement est de réduire la circulation automobile dans le secteur.,fr
210,LETTER,La démolition pure et simple de l’autoroute Bonaventure,fr
211,LETTER,", comme nous le proposons, permettrait de satisfaire cette condition.",fr
212,LETTER,Le retrait complet et définitif de cette infrastructure permettrait de rencontrer une autre condition de la mise en valeur de ce territoire : qu’il soit minimalement attractif en termes de paysage urbain.,fr
213,LETTER,"Bien sûr, tout ne deviendrait pas instantanément beau au pourtour du bassin Peel et aux abords du canal Lachine, mais au moins la pire horreur à y avoir jamais pris place serait, elle, chose du passé.",fr
214,LETTER,"Une fois en place et conformément aux principes du TOD, le tramway deviendra l’armature principale de développement du secteur.",fr
215,LETTER,"Pour les futurs résidants, sa présence, en complément des autres composantes de l’offre de transport collectif, agira comme un dissuasif à la possession d’une automobile.",fr
216,LETTER,"Puisque beaucoup de ménages n’auront pas d’auto, l’offre de stationnement pourra être réduite.",fr
217,LETTER,"En fait, la Ville réduira au strict minimum les ratios de stationnementRenoncer à l’approche aﬀairiste de la Ville au proﬁt d’un véritable projet d’aménagement urbain autorisés, de manière à ce que la rareté de l’espace de stationnement agisse comme second dissuasif à la possession d’une automobile.",fr
218,LETTER,Il suit que le coût d’acquisition d’un logement s’abaissera de plusieurs dizaines de milliers de dollars pour une forte majorité des futurs ménages du secteur.,fr
219,LETTER,"De plus, les ménages économiseront annuellement plusieurs milliers de dollars pour leurs coûts de transport, si bien que l’équation économique habitation & transport, qui joue depuis trop longtemps très en faveur des banlieues éloignées, sera en large partie rééquilibrée en faveur du cœur de Montréal.",fr
220,LETTER,"En d’autres mots, des milliers de ménages montréalais jusqu’ici forcés de s’exiler en banlieue auront à nouveau les moyens de poursuivre leur vie à Montréal.",fr
221,LETTER,"En lieu et place d’une illusoire enfilade d’immeubles, nous proposons que l’emprise de l’actuelle autoroute",fr
222,LETTER,"devienne un magnifique parc long de 800 mètres, semblable dans sa forme, sinon dans son animation, à la Rambla barcelonaise.",fr
223,LETTER,"La mise en valeur du viaduc ferroviaire, tel que prévue au projet de la SHM, finira de faire de cette Rambla montréalaise l’un des lieux les plus agréables de Montréal.",fr
224,LETTER,"L’extrémité sud de celle-ci, correspondant à la rive immédiate du bassin Peel, est l’un des sites les mieux indiqués où réaliser un investissement d’exception.",fr
225,LETTER,Nous avons illustré un stade de base,fr
226,LETTER,à seule fin de démontrer les dimensions du lieu,fr
227,LETTER,"On pourrait tout aussi bien envisager un musée, une grande salle de spectacle, ou toute autre fonction à caractère récréotouristique.",fr
228,LETTER,"Dans l’axe est-ouest, la reconnection entre le Faubourg-aux-Récollets et le secteur Griffintown serait principalement opérée par la transformation de Wellington de rue à grand boulevard.",fr
229,LETTER,Le viaduc perçant le talus de la voie ferrée,fr
230,LETTER,"serait reconstruit, reprenant l’architecture du nouveau viaduc situé dans l’axe de la rue Peel.",fr
231,LETTER,"Si l’AMT a 20 M$ à dépenser pour la construction d’un nouveau viaduc, c’est là qu’elle doit le dépenser, non pas son projet bancal de la rue Dalhousie.",fr
232,LETTER,"Nous sommes convaincus, et nous souhaitons au stade actuel être parvenus à vous faire partager cette conviction, que le projet de 225 M$ conjointement proposé par la SHM (141 M$) et par l’AMT (84 M$) est rien moins que très mauvais.",fr
233,LETTER,Ce projet persiste à se fonder sur les valeurs et approches typiques du siècle dernier.,fr
234,LETTER,"Il révèle par ailleurs une méconnaissance de la mission des institutions publiques, leur faisant calquer les pratiques du secteur privé.",fr
235,LETTER,"Enfin, même en se référant à ces prémisses économico-financières erronnées, il n’est rien de plus qu’une fable, voire une mauvaise blague.",fr
236,LETTER,"Nous disons NON à une prétendue entrée de ville prestigieuse qui, dans les faits, sera constituée d’une autoroute simplement ramenée au sol et comportant en son centre une interminable enfilade de terrains vagues, ou pire, d’espaces de stationnement !",fr
237,LETTER,"Mémoire sur le réaménagement de l’autoroute Bonaventure Dans un si bref document et avec les moyens réduits qui sont les nôtres, nous ne prétendons pas avoir répondu à toutes les questions.",fr
238,LETTER,"Ce qui vient d’être présenté ne constitue que les premiers éléments de ce qui pourrait devenir, pour peu qu’on en ait la volonté, un véritable projet d’aménagement et de développement urbain pour le sud du centre-ville de Montréal.",fr
239,LETTER,Que l’administration montréalaise actuelle se rassure : ce que nous proposons serait rentable.,fr
240,LETTER,"Il le serait sous l’angle « commercial » si cher à cette administration, puisqu’on parle de milliards de dollars d’investissements privés.",fr
241,LETTER,"Au moins tout aussi important à nos yeux, il serait rentable sous l’angle social autant que sous l’angle environnemental.",fr
242,LETTER,"13Vue du Tom McCall Waterfront Park, là ou se trouvait la Route 99W Portland, Harbor Drive",fr
243,LETTER,Portland est la seule ville nord-américaine qui produise moins de GES qu’en 1990.,fr
244,LETTER,"Le virage a été amorcé en 1970, lorsque la ville a refusé la construction d’un stationnement de 12 étages pour en faire le Pioneer Square.",fr
245,LETTER,"En 1974, l’État de l’Oregon accepte de démanteler l’autoroute Harbour Drive pour dégager les rives de la rivière Willamette.",fr
246,LETTER,"En lieu et place, la Ville de Portland aménagera le Tom McCall Waterfront Park, un grand parc de 15 hectares.",fr
247,LETTER,"La même année, Portland refuse la Mount Hood Freeway, et utilise plutôt l’argent fédéral disponible pour construire un réseau de trains légers.",fr
248,LETTER,"Elle adopte en 1980 un schéma d’aménagement révolutionnaire pour l’Amérique, dans le but de protéger les espaces verts et de freiner l’étalement urbain : elle ﬁxe une limite physique au développement urbain qui l’oblige à se canaliser le long des axes de trains légers.",fr
249,LETTER,"14Porte de Vincennes avec le prolongement de la ligne de Tram T3 Paris, ligne de Tram T3",fr
250,LETTER,"s’est transformé énormément depuis l’élection de Bertrand Delanoë à la mairie, et les gestes entrepris pour remplir sa promesse de réduire les émissions de GES de 50%.",fr
251,LETTER,Il permettra la réalisation en 2005 d’une première ligne de tramway doublant l’oﬀre de service sur les boulevards des Maréchaux.,fr
252,LETTER,Un projet de prolongement de la ligne de Tram T3 est en cours pour étendre cette ligne entre la porte d’Ivry et la porte de la Chapelle.,fr
253,LETTER,"Il a imposé aussi l’augmentation du nombre de pistes cyclables, de couloirs protégés en site propre, pour les bus, vélos, taxis et véhicules d’urgence.",fr
254,LETTER,"On a constaté, avec l’implantation de ces politiques, de 2002 à 2007, une baisse de 32% de la pollution de l’air liée à la fois à l’amélioration technologique des véhicules (carburants plus propres, moteurs moins polluants) et à la maîtrise des ﬂux automobiles.",fr
255,LETTER,"Paris compte poursuivre sur cette voie, elle a adopté en 2007 un plan climat territorial prévoyant réduire en 2020 de 30% les émissions globales de GES et la consommation énergétique par rapport à 2004.",fr
256,LETTER,Mémoire sur le réaménagement de l’autoroute Bonaventure 15L’Embarcadero a été transformé en boulevard le long du port de San Francisco,fr
257,LETTER,"San Francisco, Embarcadero L’embarcadero a été pendant longtemps une autoroute en structure étagée longeant le port de San Francisco.",fr
258,LETTER,"Elle fut lourdement endommagée lors du tremblement de terre Loma Prieta en 1989, si bien que les autorités prirent la décision de la démolir et la remplacer par un boulevard en 1991.",fr
259,LETTER,"Le redéveloppement du front-de-mer, dorénavant dominé par la tour du Ferry Building, avec ses squares et ses plazas, est cité partout dans le monde comme un exemple de renouvellement urbain réussi.",fr
260,LETTER,"En terme de transport, il est maintenant desservi par une station de métro et 4 lignes de tramway.",fr
261,LETTER,"Art Museum, par l’architecte espagnol",fr
262,LETTER,"Calatrava Milwaukee, Park East Freeway John Norquist a laissé tout un héritage comme maire de Milwaukee de 1988 à 2004.",fr
263,LETTER,"Il était un adepte du rail comme solution aux problèmes de transit de la ville et est connu à travers tout les États-unis pour ses positions antiautoroute et pour l’enlèvement de la East Park Freeway, la plus grande route nationale a avoir été détruite volontairement.",fr
264,LETTER,Mémoire sur le réaménagement de l’autoroute Bonaventure,fr
