,speaker,sentence,lang
190,MONSIEUR STEVE LEMAY,"La raison est simple,c’est que toutes les pistesanalysées du corridor ciblent le 1000, de la Gauchetière et ciblent également le mauvaismoyen de transport.",fr
191,MONSIEUR STEVE LEMAY,"Donc, selon moi, l’analyse des 7 tracés est trop limitatif.",fr
192,MONSIEUR STEVE LEMAY,"Alors,Monsieur Rainville,vous avez présenté un document hier présentant,précisant qu’un autobus équivaut à 50 voitures et qu’un autobus pollue moins.",fr
193,MONSIEUR STEVE LEMAY,"Alors cedocument-là, vous l’avez présenté hier.",fr
194,MONSIEUR STEVE LEMAY,"J’imagine que la question est de savoir si cetteétude parle d’autobus pleins ou vides, mais j’imagine que ce sont des autobus pleins.",fr
195,MONSIEUR STEVE LEMAY,"Alors ici dans le corridor, je vois pas là une solution, mais disons que j’analyse cequ’on nous présente, on parle de 1 600 passages d’autobus par jour, et il faut comprendreque sur ces 1 600 passages-là, la moitié se font à vide ;",fr
196,MONSIEUR STEVE LEMAY,"ce qui veut dire que 800 passagesse font du tronçon du canal Lachine jusqu’au 1000, de la Gauchetière, à vide, alors je medemande pourquoi ils sont à vide.",fr
197,MONSIEUR STEVE LEMAY,"Bien, la raison est simple, c’est que les bus le matin arrivent pleins, repartent videset le soir arrivent vides et repartent pleins.",fr
198,MONSIEUR STEVE LEMAY,"D’accord, on s’entend là-dessus ?",fr
199,MONSIEUR STEVE LEMAY,"C'est tout simplement parce que les citoyens montréalais ne veulent pas aller àoutre-pont, tout simplement.",fr
200,LA PRÉSIDENTE,"Oui, Monsieur Lemay, on a eu ces démonstrations-là dans les jours précédents,j’aimerais que vous arriviez à votre deuxième question.",fr
201,MONSIEUR STEVE LEMAY,"Ma question, sachant que 8 passages à vide, donc 8 fois 998, 88 mètres, j’aienlevé 1, 12 mètres à 1 km, question d’éviter le BAPE, mais si on fait 800 x 1 km, ça veutdire 800 km à vide par jour.",fr
202,MONSIEUR STEVE LEMAY,"Cinq jours, ça fait 4 000 km par semaine à vide, ce qui fait200 000 km à vide par an, soit 5 fois le tour de la terre à vide.",fr
203,MONSIEUR STEVE LEMAY,"Seulement entre le canalLachine et le 1000, de la Gauchetière, 5 fois le tour de la terre avec des autobus vides.",fr
204,LA PRÉSIDENTE,"C'est une opinion, mais peut-être que quelqu’un de l’AMT a un commentaire à fairelà-dessus.",fr
205,MONSIEUR STEVE LEMAY,"Non, c’est une question.",fr
206,MONSIEUR GAÉTAN RAINVILLE,"Monsieur Veilleux, vous avez une réponse à donner à ça ou un moyen de ramenerles autobus pleins ?",fr
207,MONSIEUR MICHEL VEILLEUX,Je peux vous dire qu’il y a bien des endroits dans le monde...,fr
208,MONSIEUR MICHEL VEILLEUX,"effectivement, il y aune portion importante des autobus qui sont à vide, ils doivent revenir pour repartir ducentre-ville.",fr
209,MONSIEUR MICHEL VEILLEUX,"Je persiste à croire que ça va toujours être plus écologique de ramener desautobus vides, qui reviennent pleins et très pleins, que d’amener des autos au nombreéquivalent des 20 000 personnes qu’on déplace en autobus tous les matins, durant lapériode de trois heures du matin.",fr
210,MONSIEUR MICHEL VEILLEUX,"Les voitures, ça prend de l’espace, ça pollue aussi, çapollue beaucoup plus que les autobus.",fr
211,MONSIEUR MICHEL VEILLEUX,On pourrait faire le calcul longtemps.,fr
212,MONSIEUR MICHEL VEILLEUX,"Mais ce qu’on a vu dans plusieurs grandes villes européennes, qui ont réussi àdévelopper des modes de transport de plus en plus attrayants, des modes de transport àcapacité intermédiaire comme on souhaite en mettre dans cet axe-là, au fur et à mesureque les modes se développent, au fur et à mesure il se crée des mouvements en senscontraire aussi.",fr
213,MONSIEUR MICHEL VEILLEUX,"Ça crée…on est capable de…on a de plus en plus de pression pour créer desnœuds de transport sur tous les arrêts le long du parcours de l’autoroute 10, que ce soit àChevrier,que ce soit à Panama.",fr
214,MONSIEUR MICHEL VEILLEUX,"Les promoteurs urbains,les municipalités nousapprochent, même chose pour l’Île-des-Sœurs.",fr
215,MONSIEUR MICHEL VEILLEUX,"Puis il se crée un mouvement dans les deux directions, il y a une réserve decapacité dans la contre-charge, puis on est capable de l’exploiter au maximum.",fr
216,MONSIEUR MICHEL VEILLEUX,"Le souhait, c’est de tenter d’avoir une offre la plus régulière dans la journée, dansl’année et dans les deux directions.",fr
217,MONSIEUR MICHEL VEILLEUX,"Et plus le mode est attrayant, plus cet état-là de fait se produit.",fr
218,MONSIEUR MICHEL VEILLEUX,On a la ligne 45.,fr
219,MONSIEUR MICHEL VEILLEUX,"Autout début, quand on l’a implantée avec le réseau de transport de Longueuil, c’était dunavettage unidirectionnel, puis là on se rend compte que de plus en plus il y a des gens quise destinent du côté de la Rive-sud, c’est des volumes qui sont en croissance.",fr
220,MONSIEUR MICHEL VEILLEUX,"La même chose pour la ligne 90,qui se rend jusqu’à Chevrier.",fr
221,MONSIEUR MICHEL VEILLEUX,"Pas dans la même vitesse que dans le sens de la charge dans le sens fort,mais ça se fait graduellement.",fr
222,LA PRÉSIDENTE,Est-ce qu’on tient des registres précis ?,fr
223,LA PRÉSIDENTE,"Est-ce qu’il y a des études précises sur ça,sur cet achalandage contraint ?",fr
224,MONSIEUR MICHEL VEILLEUX,"Bien, on a, sur l’achalandage, on a des registres de la croissance de l’achalandagepar direction.",fr
225,MONSIEUR MICHEL VEILLEUX,"On peut, c’est quelque chose qui serait sûrement produisible pour nos travauxici.",fr
226,MONSIEUR MICHEL VEILLEUX,Puis il existe des expériences étrangères où est-ce qu’on a vu cette croissance-là defaçon importante.,fr
227,MONSIEUR MICHEL VEILLEUX,"Ça, il faudrait faire plus de recherches pour vous le déposer, mais j’en ai vu dansles dernières années.",fr
228,LA PRÉSIDENTE,", s’il vous plaît.",fr
229,MONSIEUR STEVE LEMAY,"Vous comprendrez que finalement je préconisais un transport électrifié de Cherrierjusqu’au centre-ville…Chevrier, oui, bien sûr.",fr
230,LA PRÉSIDENTE,"J’appellerais madame Carole Cournoyer, s’il vous plaît.",fr
231,LA PRÉSIDENTE,"Qu’est-ce que vous voulez dire, qui va tout être fait en même temps ?",fr
232,MADAME CAROLE COURNOYER,"C'est-à-dire que j’imagine qu’à un moment donné, on va se retrouver avec destravaux énormes, des travaux de chantier énormes.",fr
233,MADAME CAROLE COURNOYER,Est-ce que vous avez envisagé cescénario où on se retrouverait avec des chantiers de travaux de construction d’autoroutes enmême temps.,fr
234,LA PRÉSIDENTE,Vous parlez bien du projet Bonaventure et non pas des chantiers ailleurs sur l’île deMontréal.,fr
235,MADAME CAROLE COURNOYER,", ça va arriver, ça aussi, ces travaux-là.",fr
236,LA PRÉSIDENTE,mais je veux bien comprendre la question,fr
237,LA PRÉSIDENTE,Est-ce que vous dites le projetBonaventure en travaux en même temps que d’autres travaux ailleurs sur le territoire ?,fr
238,MADAME CAROLE COURNOYER,L’échangeur Turcot en même temps que les travaux du quartier Bonaventure etdu corridor Dalhousie.,fr
239,MONSIEUR GAÉTAN RAINVILLE,", il se peut qu’il y ait chevauchement dans les chantiers.",fr
240,MONSIEUR GAÉTAN RAINVILLE,"Je vais demander àmonsieur Carette de répondre à cette question-là, s’il vous plaît.",fr
241,MONSIEUR CLAUDE CARETTE,",dans le fond,horizons de construction,Madame la Présidente,si on regarde les deuxil y a chevauchement.",fr
242,MONSIEUR CLAUDE CARETTE,"Évidemment,comme vous le disiezprécédemment, l’avenir est relatif, mais c’est deux projets, dans le fond, qui sont actifsprésentement.",fr
243,MONSIEUR CLAUDE CARETTE,"Et tout comme il y a eu des travaux, par exemple, pendant 5 ans, parexemple, je vous donne un exemple, sur l’échangeur Taschereau.",fr
244,MONSIEUR CLAUDE CARETTE,Il y a eu le même genrede travaux de façon majeure dans l’échangeur Taschereau au cours des dernières annéessur une période de 5 ans.,fr
245,MONSIEUR CLAUDE CARETTE,"On prévoit, par exemple, Turcot, c’est une période de 7 ans,puis ici on parle de travaux de l’ordre de 4 ans.",fr
246,MONSIEUR CLAUDE CARETTE,"Donc, il y a souvent et régulièrement des chantiers majeurs qui cohabitent sur leréseau autoroutier ou encore des travaux sur notre réseau supérieur à Montréal.",fr
247,MONSIEUR CLAUDE CARETTE,"Donc, auniveau des travaux, dans le fond, ce qui arrive, c’est qu’on réussit à cohabiter.",fr
248,MONSIEUR CLAUDE CARETTE,"C’est arrivédans le passé et, dans ce cas-ci aussi, on va arriver à cohabiter et à coordonner nosphases de construction et vivre les impacts de façon…Ici, on travaille simultanément, dans le fond, avec nos partenaires dans ce cas-ciqui est le ministère des Transports du Québec,avec lequel on fait nos modèles desimulation, mais avec lequel aussi on coordonne nos travaux sur nos réseaux respectifs.",fr
249,LA PRÉSIDENTE,"Si vous me permettez,Madame Cournoyer.",fr
250,LA PRÉSIDENTE,Est-ce que vous avez fait dessimulations particulières ou est-ce que vous avez identifié des moments particuliers au coursde ces 7 années et 4 années où il y aura chevauchement sur des moments qui seraient pluscritiques que d’autres ou si ça… est-ce qu’il y a des simulations et des choses qui vouspermettent de dire que ça devrait cohabiter correctement si les échéanciers se maintiennent.,fr
251,MONSIEUR CLAUDE CARETTE,"Pour répondre à votre question par rapport à des simulations ou lesestimations par rapport à ça, c’est que nous, dans la phase des plans et devis",fr
252,MONSIEUR CLAUDE CARETTE,"- quand jedis nous,c’est au niveau de la Direction des transports de la Ville de Montréal",fr
253,MONSIEUR CLAUDE CARETTE,"- nousaurons à simuler de façon additionnelle, en fonction des phasages de construction qui vontêtre prévus aux plans et devis, qu’est-ce qui va intervenir, et on va alors parler au ministèredes Transports.",fr
254,MONSIEUR CLAUDE CARETTE,"On ne peut pas faire ça tant que les plans et devis ne sont pas réalisés pour pouvoiridentifier les phases de construction avec nos partenaires, évidemment.",fr
255,MONSIEUR GAÉTAN RAINVILLE,"Juste en complément peut-être, Madame la Présidente, nous avons quelqu’un àl’intérieur de notre équipe, une personne dont le mandat actuel est de planifier, justement,le maintien de la circulation sous toutes ses formes et toutes les mesures de mitigation etsurtout de communication qui seront requises pendant notre chantier.",fr
256,MONSIEUR RÉJEAN DUROCHER,", si vous regardez le budget, il y a une part très importante qui est réservéeau niveau du maintien de la circulation, donc c’est les communications, mais égalementc’est vraiment la communication avec les gens, avec les différents médias pour s’assurer lemaintien de la circulation.",fr
257,MONSIEUR RÉJEAN DUROCHER,"De plus,avec les partenaires,comme on l’a dit,c’est qu’on va tendregraduellement à implanter des mesures de mitigation qui vont aussi impliquer davantage detransport en commun.",fr
258,MONSIEUR RÉJEAN DUROCHER,"On va favoriser ça dans un premier temps, justement pour montreraux gens que s’ils utilisent le transport en commun, bien, par la suite ça va être un naturelde le conserver.",fr
259,LA PRÉSIDENTE,"Votre deuxième question, Madame Cournoyer.",fr
260,MADAME CAROLE COURNOYER,"après avoir éplucher le rapport des consultations de l’étude sur lepotentiel de développement urbain d’un corridor de transport collectif renforcé dans l’axe dupont Champlain, dans l’annexe IV, lors du compte rendu de la rencontre de consultation du26 septembre 2008,",fr
261,MONSIEUR GAÉTAN RAINVILLE,"Oui, est-ce possible, Madame Cournoyer, de répéter la source de ce document-là,lequel document ?",fr
262,MADAME CAROLE COURNOYER,"C'est l’annexe IV du compte rendu de la rencontre de consultation du 26 septembre2008, lors des consultations dans l’Étude sur le potentiel de développement urbain d’uncorridor de transport collectif renforcé dans l’axe du pont Champlain.",fr
263,MADAME CAROLE COURNOYER,"C’était un document dedeux cent... en tout cas, il y avait Devimco, il y a avait la Société du Havre, il y avaitplusieurs personnes, plusieurs organismes qui participaient à cette consultation.",fr
264,MONSIEUR GAÉTAN RAINVILLE,Et la citation que vous faites serait de la Société du Havre de Montréal ?,fr
265,MONSIEUR GAÉTAN RAINVILLE,", je vais devoir vérifier, je n’ai pas de mémoire du tout, du tout, dudocument auquel vous faites référence, surtout",fr
266,MADAME CAROLE COURNOYER,Je comprends qu’à cette époque,fr
267,MADAME CAROLE COURNOYER,", Devimco était toujours dans le portrait.",fr
268,MADAME CAROLE COURNOYER,"qu’à ce moment-là, ma question, je me demandais Devimco ne tenaitpas à avoir un corridor d’autobus.",fr
269,LA PRÉSIDENTE,"Ce qu’on va faire, Madame Cournoyer, c'est de demander à Monsieur Rainville deregarder, la référence est claire, et de nous répondre, et ça sera mis sur le site Web.",fr
270,MONSIEUR SAMI HAKIM,"J’aimerais juste faire un commentaire sur lessimulations qu’on a vues tantôt, qui nous ont permis d’établir une moyenne de gain detemps de 30 secondes, tiennent deux choses… elles n’ont pas considéré deux choses.",fr
271,MONSIEUR SAMI HAKIM,"D’abord, la capacité du terminus centre-ville, on sait déjà que le terminus est àpleine absorption, il ne peut plus accueillir, les autobus d’ailleurs",fr
272,MONSIEUR SAMI HAKIM,", ils sont en train destationner à l’extérieur, ces simulations qu’on voit ne considèrent pas cette capacité-là etdonc on peut s’attendre à des files d’attente a l’amont du terminus centre-ville, ce quiréduira le temps de gagner le long de ce tracé.",fr
273,MONSIEUR SAMI HAKIM,"En plus de ça, Madame la Présidente, lors des simulations, on est sur le corridorDalhousie et on circule entre 40 et 50 km/h.",fr
274,MONSIEUR SAMI HAKIM,"Ça, compte tenu des problèmes de visibilitéqu’évoque l’audit de sécurité,compte tenu aussi du fait qu’on est dans une zonerésidentielle, on devrait plutôt rouler au 30 km/h, ce qui réduirait encore le gain de temps.",fr
275,MONSIEUR SAMI HAKIM,Je pense que les simulations seraient à refaire dans l’optique d’une étude bénéfice-coût.,fr
276,MONSIEUR SAMI HAKIM,Le deuxième commentaire que je voulais faire…,fr
277,LA PRÉSIDENTE,"Non, là je vous inviterais à aller vers …",fr
278,MONSIEUR SAMI HAKIM,"Non, c’est parce que la dernière fois, vous m’avez promis du café, jeudi dernier,Madame.",fr
279,LA PRÉSIDENTE,Je n’arrête pas d’en demander à chaque fois.,fr
280,MONSIEUR SAMI HAKIM,"Est-ce qu’on a fait quelque chose, on a demandé à quelqu’un ?",fr
281,LA PRÉSIDENTE,On a toujours que de l’eau.,fr
282,MONSIEUR SAMI HAKIM,Parce que je voulais apporter du café pour tout le monde aujourd’hui ;,fr
283,MONSIEUR SAMI HAKIM,mon père m’adit que ça allait être kind of weird.,fr
284,LA PRÉSIDENTE,Alors je vous écoute pour votre première question.,fr
285,MONSIEUR SAMI HAKIM,"En 2006, Madame la Présidente, pour remédier à la problématique de la voieactuelle qu’empruntent les autobus de la Rive-sud depuis 2000 ou 2001, on avait choisi unevoie prioritaire pour autobus, on a étudié, on a choisi sur la rue Ann.",fr
286,MONSIEUR SAMI HAKIM,Ce choix provient del’étude Tecsult 2007.,fr
287,MONSIEUR SAMI HAKIM,"Et, par la suite, les notes du MODIM nous montrent que plusieursinquiétudes soulevées par le SITE, le Service Infrastructures transport entretien, je crois,ont fait en sorte que le choix de la rue",fr
288,LA PRÉSIDENTE,"Je ne voudrais pas rediscuter les comparaisons d’études, on a déjà à quelquesreprises répondu que certains paramètres ayant changé, il y a eu des mises à jour d’études.",fr
289,LA PRÉSIDENTE,Alors j’aimerais que vous adressiez votre question en fonction des paramètres les plusrécents et donc des études qui s’y réfèrent.,fr
290,MONSIEUR SAMI HAKIM,"mais il faut comprendre les paramètres les plus récents, il faut comprendreaussi d’où on les a cherchés.",fr
291,MONSIEUR SAMI HAKIM,"Et quand vous voulez parler de paramètres récents, je medemande pourquoi on considère le tracé Bonventure, pas comme étant le scénario de base,mais le tracé des autobus actuels qu’on a depuis 2000-2001, et qui a été qualifié par notreMonsieur Carette d’un scénario banal.",fr
292,MONSIEUR SAMI HAKIM,", Madame la Présidente, c’est quel rôle le SITE et l’AMT ont jouédans cette étude ?",fr
293,MONSIEUR SAMI HAKIM,Est-ce qu’ils ont joué un rôle ?,fr
294,MONSIEUR SAMI HAKIM,"Si oui, en quelle capacité ;",fr
295,MONSIEUR SAMI HAKIM,"sinon, est-cequ’ils l’auraient fait de la même manière ?",fr
296,LA PRÉSIDENTE,Est-ce que l’AMT pourrait indiquer sa contribution aux études récentes relatives auprojet dont on traite en commission ce soir.,fr
297,MONSIEUR MICHEL VEILLEUX,", je n’étais pas là personnellement, mais je peux vous dire que l’AMT aparticipé à toute la démarche.",fr
298,MONSIEUR MICHEL VEILLEUX,"L’AMT, ce n’est pas le milieu récepteur, là.",fr
299,MONSIEUR MICHEL VEILLEUX,"Nous autres onavait des critères très définis de besoins, on a été très clair avec nos partenaires là-dessus,on a besoin d’un axe dédié, un axe dédié pour le transport en commun étant donné desvolumes dont je vous ai parlé à quelques reprises,",fr
300,MONSIEUR MICHEL VEILLEUX,étant donné le nombre de véhicules quisont là.,fr
301,MONSIEUR MICHEL VEILLEUX,"On a besoin d’un axe qui a une capacité qui correspond à la situation actuelle,minimalement, qui est capable d’évoluer en termes de volume, qui soit rapide, qui soitefficace, qui soit fonctionnel.",fr
302,LA PRÉSIDENTE,"Votre deuxième question, Monsieur Akim ?",fr
303,MONSIEUR SAMI HAKIM,"En complément de réponse, je me demande pourquoi l’AMT, qui a participé à cettedémarche le long de l’affaire,a permis non seulement de favoriser,mais de mêmeconsidérer l’axe actuel qu’empruntent les autobus en tant qu’axe alternatif.",fr
304,MONSIEUR GAÉTAN RAINVILLE,"Madame la Présidente, je me demande quelle question on aurait aujourd’hui si onne l’avait pas fait.",fr
305,MONSIEUR GAÉTAN RAINVILLE,"Si on n’avait pas considérer l’axe Bonaventure, est-ce qu’aujourd’hui onnous dirait : bien, vous auriez dû considérer l’axe Bonaventure, c’est-à-dire le statu quo ?",fr
306,MONSIEUR SAMI HAKIM,"C’est fantastique de considérer l’axe Bonaventure, Monsieur Rainville, c’est…jevous applaudis là-dessus,mais ce n’est pas le bon axe Bonaventure,c’est l’axeBonaventure qu’empruntent les autobus actuellement et qui a été qualifié de banal parMonsieur Carette, jeudi dernier.",fr
307,LA PRÉSIDENTE,"Je pense que, oui, là, je dois inviter Monsieur Carette à faire un rectificatif, s’il vousplaît.",fr
308,MONSIEUR CLAUDE CARETTE,", Madame la Présidente, lorsque je disais banal, c’est pour faire unedistinction entre un site banal",fr
309,MONSIEUR CLAUDE CARETTE,"- puis ça peut paraître péjoratif, mais ce n’est pas ça là, c’esttechnique, là - c’est un site propre versus un site banal.",fr
310,MONSIEUR CLAUDE CARETTE,"Un site propre, c’est un site dédiéau transport collectif ;",fr
311,MONSIEUR CLAUDE CARETTE,"le site banal étant évidemment la chaussée, dans lequel on peutréserver une voie dans la chaussée.",fr
312,MONSIEUR CLAUDE CARETTE,"C’est pour ça, je voulais rien que rectifier à ce niveau-là.",fr
313,LA PRÉSIDENTE,"Votre seconde question, Monsieur Akim, s’il vous plaît.",fr
314,MONSIEUR SAMI HAKIM,"Merci, Madame la Présidente.",fr
315,MONSIEUR SAMI HAKIM,Le PTI 2010-2012 de l’AMT évalue maintenant lescoûts associés au corridor Dalhousie 118 M $.,fr
316,MONSIEUR SAMI HAKIM,"Compte tenu des coûts des expropriationssupplémentaires recommandées par l’audit de sécurité... je ne sais pas si l’AMT a encore lucet audit de sécurité ou validé les constats à l’intérieur, on n’a aucune réponse à part unequestion, un constat relié aux rampes, mais je veux retourner au corridor Dalhousie.",fr
317,MONSIEUR SAMI HAKIM,"Les coûts des expropriations supplémentaires recommandées par l’audit de sécurité,le prix total du corridor",fr
318,MONSIEUR SAMI HAKIM,Dalhousie risque de dépasser les coûts du réaménagement del’autoroute.,fr
319,MONSIEUR SAMI HAKIM,"De plus,il y a l’équipe du MODIM qui prévoit que des axes alternatifs àDalhousie seraient à envisager dans l’optique d’une étude bénéfice-coût du scénariopréférentiel.",fr
320,MONSIEUR SAMI HAKIM,"Nous n’avons pas eu accès à une telle étude, Madame la Présidente.",fr
321,MONSIEUR SAMI HAKIM,"On avait entendu hier monsieur Durocher nous dire que, pour chaque trois minutesde retard que prend une ligne d’autobus, ça équivaut à plus de 2 M$ en pertes.",fr
322,MONSIEUR SAMI HAKIM,"Nous avonsaussi entendu monsieur Carette nous dire que, en moyenne, le tracé Dalhousie permet degagner 30 secondes de temps.",fr
323,MONSIEUR SAMI HAKIM,"Donc, un calcul vite fait, on va dire que trois minutes deperdues représentent 3 M$,donc 1M$ pour chaque minute.",fr
324,MONSIEUR SAMI HAKIM,"Une demi-minute,secondes, sauveraient à l’AMT, au RTL, 500 000 $.",fr
325,MONSIEUR SAMI HAKIM,"Donc, pour amortir leur 120 M$, çava prendre 240 ans.",fr
326,MONSIEUR SAMI HAKIM,"Je sais que les choses se font temporaires… le temporaire à Montréal prend uneautre définition, mais 240 ans, c’est beaucoup pour amortir un projet de cette envergure.",fr
327,MONSIEUR SAMI HAKIM,Est-ce que l’AMT a considéré les expropriations recommandées dans l’audit CIMA etqui rendra disponible au site de l’OCMP l’étude de bénéfice-coût du scénario préférentiel ?,fr
328,LA PRÉSIDENTE,que l’AMT veut d’abord répondre ou Monsieur Rainville ?,fr
329,MONSIEUR GAÉTAN RAINVILLE,"Madame la Présidente, on parle de la solution qui est retenue, mais si on avaitutilisé les autres solutions, ça ne serait pas 30 secondes ou une minute, mais on aurait despertes de temps, on accumulerait des pertes de temps et, là, la facture monterait.",fr
330,MONSIEUR GAÉTAN RAINVILLE,"Et deplus, ici, on a parlé de la facture des transporteurs disons de Longueuil, mais si on rajouteles CIT, si on rajoute la ville de Montréal, la facture augmente encore.",fr
331,MONSIEUR GAÉTAN RAINVILLE,C’est dans ce senslà.,fr
332,MONSIEUR GAÉTAN RAINVILLE,"Et on parle de perte de temps, monsieur Akim en a grassement fait l’éloge que,plus on reste là,bien plus on pollue,donc il y a un coût au niveau qui n’est pasnécessairement tangible, mais qui vient s’ajouter à la facture.",fr
333,MONSIEUR SAMI HAKIM,"Il y a une étude de bénéfice-coût qui devrait venir pour valider, justement, cesconstats-là.",fr
334,MONSIEUR SAMI HAKIM,Il y a aussi la perte de temps.,fr
335,LA PRÉSIDENTE,"Ça, je vous invite à en faire la demande, si vous le jugez utile, en deuxième partiedans un mémoire que vous présenterez.",fr
336,LA PRÉSIDENTE,"Parce que je le dis, je le répète, je l’ai dit àquelques occasions : toutes études ou compléments d’études qui vous sembleraientopportuns en toutes matières, nous les recevrons et la commission les analysera.",fr
337,LA PRÉSIDENTE,"Donc, il faut évidemment formuler votre requête et la documenter un peu, mais sivous pensez que, dans une matière ou une autre, il y a des compléments d’études ou desétudes qui auraient dû ou qui devraient être faites, je vous rappelle qu’on est à l’étape del’avant-projet, donc tout n’est pas déjà figé et que ces questions pourraient faire l’objetd’études complémentaires.",fr
338,MONSIEUR SAMI HAKIM,"Je le souhaite, Madame la Présidente.",fr
339,LA PRÉSIDENTE,"Je vous remercie, là je suis obligée de vous arrêter, on est rendu à peu près à huitquestions.",fr
340,MONSIEUR SAMI HAKIM,"Je n’ai pas encore reçu de réponse, Madame.",fr
341,LA PRÉSIDENTE,"Bien,écoutez,si vos questions sont en forme decommentaires, c’est difficile d’avoir des réponses.",fr
342,LA PRÉSIDENTE,que quelqu’un a demandé une étude bénéfice-coût ?,fr
343,MONSIEUR SAMI HAKIM,"L’équipe de la MODIM a dit qu’il y a une étude bénéfice-coût qui doit être réalisée,qui va adresser leur demande ?",fr
344,MONSIEUR MICHEL VEILLEUX,"Pour obtenir le financement du projet auprès du ministère des Transports, il y a uncertain nombre d’études qui vont devoir être déposées, dont les éléments de bénéfice-coûtqui sont obligatoires.",fr
345,MONSIEUR MICHEL VEILLEUX,"Alors quand le projet va être à maturité, en termes de définition, il vafalloir pour développer le dossier d’affaires, qui doit être présenté au gouvernement duQuébec à différentes étapes, déposer, en plus de toute l’analyse de faisabilité, il va falloiraussi déposer des études coût-bénéfice.",fr
346,LA PRÉSIDENTE,"Donc, ça viendra à ce moment-là.",fr
347,LA PRÉSIDENTE,", s’il vous plaît.",fr
348,MONSIEUR PATRICK LATENDRESSE,"Donc,ma première question :",fr
349,MONSIEUR PATRICK LATENDRESSE,"considérantl’attachement sincère de la Société du Havre au bien-être des résidants du quartierGriffintown dans l’élaboration du projet, ici je parle plus particulièrement de la qualité de l’air,je me demande pour quelle raison",fr
350,MONSIEUR PATRICK LATENDRESSE,"on a oublié d’évaluer le taux de pollution atmosphériqueà proximité du Lowney’s ,considérant que le nombre d’autobus,déplacements journaliers qui vont se faire et ce,environ 1 600à moins de 7 mètres du Lowney’s,considérant ici que je parle de la rue Maurice comme telle et… donc, c’est ça que je veuxdire, 7 mètres, et d’autant plus que dans le rapport d’étude d’impact sur la qualité de l’air,on spécifie au paragraphe 9.3, sur les mesures d’atténuation, on parle du corridor ici",fr
351,MONSIEUR PATRICK LATENDRESSE,", qu’ilest recommandé d’installer des filtres EPA dans les admissions d’air frais des bâtiments.",fr
352,MONSIEUR PATRICK LATENDRESSE,"Donc, ma question c’est, est-ce que la Société du Havre va fournir les filtres auxrésidants du quartier qui vont subir cette pollution atmosphérique ?",fr
353,LA PRÉSIDENTE,Est-ce que… vous avez apporté une précision hier,fr
354,LA PRÉSIDENTE,", je pense, à propos des études.",fr
355,LA PRÉSIDENTE,"Je ne sais pas si Monsieur Latendresse, vous étiez là hier ?",fr
356,MONSIEUR GAÉTAN RAINVILLE,"Oui, ce qui arrive, c’est que nous avons fait faire une étudede qualité de l’air.",fr
357,MONSIEUR GAÉTAN RAINVILLE,Et nous l’avons fait faire autant sur le secteur de l’axe Bonaventure que lesecteur Dalhousie.,fr
358,MONSIEUR GAÉTAN RAINVILLE,"Malheureusement,complément à cette étude-là,et on s’est engagé à demander justement unparce que ce qu’elle démontre c’est la situation avec lecorridor Dalhousie, la situation de la qualité de l’air au-dessus du corridor Dalhousie, maisne démontre pas, et c’est là la lacune, et ce qu’on veut demander justement à celui qui aproduit l’étude, elle ne démontre pas la situation actuelle sur de l’Inspecteur.",fr
359,MONSIEUR PATRICK LATENDRESSE,"Non, c’est pas ça ma question.",fr
360,MONSIEUR PATRICK LATENDRESSE,Ma question porte sur le secteur Maurice.,fr
361,MONSIEUR PATRICK LATENDRESSE,"Je neparle pas du couloir Dalhousie, là, qui est à 45 mètres.",fr
362,MONSIEUR PATRICK LATENDRESSE,"Je parle des résidants de la phaseV Lowney’s, qui vont être à 7 mètres des 1 600 autobus.",fr
363,MONSIEUR PATRICK LATENDRESSE,"C'est ce bout-là, Monsieur, que jeparle.",fr
364,MONSIEUR GAÉTAN RAINVILLE,"Je comprends, Monsieur Latendresse, que vous parlez de ce bout-là.",fr
365,MONSIEUR GAÉTAN RAINVILLE,"Moi, ce queje vous dis, c’est que notre étude n’est pas complète au moment où on se parle et on s’estengagé à la faire compléter pour pouvoir comparer la situation telle qu’elle existe maintenantavec les autobus qui passent à proximité des balcons de la Lowney’s et la situation projetée,future, lorsque les autobus passeront sur le corridor Dalhousie.",fr
366,MONSIEUR GAÉTAN RAINVILLE,On n’est pas en mesure actuellement de comparer la qualité de l’air avant et après.,fr
367,MONSIEUR GAÉTAN RAINVILLE,"Alors on s’est engagé à demander un complément d’étude, qui va nous permettre de voirs’il y a amélioration ou détérioration et qui nous indiquera les moyens de mitigation, le caséchéant.",fr
368,LA PRÉSIDENTE,"Dans ce complément d’étude,Monsieur Rainville,je comprends",fr
369,LA PRÉSIDENTE,qu’on va sepréoccuper de la rue Saint-Maurice.,fr
370,MONSIEUR GAÉTAN RAINVILLE,Ça fait partie du corridor.,fr
371,MONSIEUR PATRICK LATENDRESSE,"Et dans le cas où est-ce qu’il y a une détérioration, vous allez juste noter qu’il y aune détérioration et ça va se terminer là ?",fr
372,MONSIEUR RÉJEAN DUROCHER,"Je pense, Madame la Présidente, ce qu’il faut regarder actuellement, c’est qu’on asimulé les conditions actuelles en tenant compte du corridor Bonaventure et on a simulé letout, quel était l’impact du corridor Bonaventure sur les secteurs environnants.",fr
