,speaker,sentence,lang
196,MONSIEUR SILVIU BURSANESCU,"Tout ça, c’est des sujets qui ont étéoccultés de cette étude-là puisque, de toute façon, c’était pas le mandat qu’on donnait àDessau Groupe S.M.Et même particulièrement quant à l’étude des tracés d’autobus qu’on favorisait, cequ’on peut noter, c’est qu’on a étudié 7 tracés, qu’on retrouve décrits à l’étude, mais 4d’entre eux ont été rapidement tassés du revers de la main, dont le corridor Peel qui apourtant la capacité d’accueillir les autobus, dont l’emprise du futur SLR qu’on nous ditviendra pas avant 20 ans,ça aussi,ça a été un des tracés qu’on a écarté assezrapidement.",fr
197,MONSIEUR SILVIU BURSANESCU,"Et c’est uniquement trois tracés, soit celui de la rue Anne, celui de la rueDalhousie et celui de l’emprise Bonaventure qui ont fait l’étude d’une… l’objet d’une étudeplus approfondie sur la base des critères définis dans cette étude-là.",fr
198,MONSIEUR SILVIU BURSANESCU,"Et quant à nous, même là il s’agit d’un non-sens, parce que dans le critère impactsur le milieu de vie,qu’on voit qui est plutôt limité là,on parle de circulation et destationnement, mais le corridor Anne récolte la moins bonne note, alors que Dalhousierécolte la meilleure note, alors que les deux, dans le fond, passent à quelques mètres l’unde l’autre, et dans les deux cas devant le Lowney.",fr
199,MONSIEUR SILVIU BURSANESCU,"Et, pour nous, c’est inexplicable et çafait juste souligner que la présence d’un complexe résidentiel n’était pas une condition decette étude-là.",fr
200,MONSIEUR SILVIU BURSANESCU,"Alors c’est pour ça que, nous, on peut absolument pas se fier sur les résultats decette étude.",fr
201,MONSIEUR SILVIU BURSANESCU,"Et là, je cède la parole à Steeve qui me fait signe.",fr
202,LA PRÉSIDENTE,"Vos collègues sont extrêmement courtois, ils vous ont laissé exactement le mêmenombre de minutes auquel vous aurez droit.",fr
203,MONSIEUR STEEVE LEMAY,"Alors pour ma part, je vais parler des conséquences de la mise enplace du corridor Dalhousie pour les résidants.",fr
204,MONSIEUR STEEVE LEMAY,"Tout d’abord, la détérioration drastique de la qualité de vie.",fr
205,MONSIEUR STEEVE LEMAY,"On a déjà de la difficultéà vivre avec 350 bus, imaginez 5 fois plus.",fr
206,MONSIEUR STEEVE LEMAY,"350 bus, je vous le rappelle, ça devait êtretemporaire.",fr
207,MONSIEUR STEEVE LEMAY,"Ensuite,une autre conséquence du corridor,c’est la création d’une nouvellebarrière.",fr
208,MONSIEUR STEEVE LEMAY,"D’un côté, on enlève une barrière existante qui est l’autoroute et, d’un autre côté,on vient en créer une nouvelle entre l’est et l’ouest.",fr
209,MONSIEUR STEEVE LEMAY,"Une autre conséquence, c’est undanger plus grand pour les utilisateurs du transport en commun qui utiliseront ce corridor-là,je parle bien des utilisateurs dans les bus ;",fr
210,MONSIEUR STEEVE LEMAY,vous pourrez me poser des questions sur ça toutà l’heure.,fr
211,MONSIEUR STEEVE LEMAY,"Également une autre conséquence, c’est l’incidence négative sur la valeur de nospropriétés.",fr
212,MONSIEUR STEEVE LEMAY,"Une seule question se pose face à ça, c’est est-ce qu’on a pensé compenserles résidants ?",fr
213,MONSIEUR STEEVE LEMAY,"Également une conséquence,c’est la mise en place d’une telle infrastructurehypothèque nécessairement le potentiel de redéveloppement de toute la partie ouest duviaduc.",fr
214,MONSIEUR STEEVE LEMAY,"Vous savez qu’il y a des terrains vacants là, il y a un développement urbainpossible.",fr
215,MONSIEUR STEEVE LEMAY,"Il y a des bâtiments comme le Baron Sport ou bien comme la New City GasBuilding qui voudraient investir là, avec un tel corridor, qui voudraient un marché public àcet endroit-là, qui voudraient un lieu de diffusion culturel à cet endroit-là, le corridor vientcomplètement condamner cet aspect-là.",fr
216,MONSIEUR STEEVE LEMAY,"Et finalement, une autre conséquence, c’est il y a vraiment un bris de confianceentre les résidants du Lowney envers l’administration municipale.",fr
217,MONSIEUR STEEVE LEMAY,"D’une main,l’arrondissement du Sud-Ouest donne des permis de construction, d’une main, on nousinvite à aller y vivre ─ on y croit aussi, comme l’a dit Carole tout à l’heure ─ et de l’autrecôté, bien, on nous amène tout d’un coup un corridor.",fr
218,MONSIEUR STEEVE LEMAY,"Donc, il y a vraiment ici, là, un brisde confiance envers l’administration.",fr
219,LA PRÉSIDENTE,"J’aimerais que vous partagiez, pour lebénéfice de l’assemblée, en page 16, je crois, de votre mémoire, oui, il y a une illustrationsur la rue de l’Inspecteur prise le 17 août 2009, heure de pointe de 7h35, d’un traind’autobus, puis il y a également une référence à un site sur U-Tube.",fr
220,LA PRÉSIDENTE,"À l’une ou l’autre personne d’entre vous habilitée à répondre, j’aimerais que vouspartagiez un peu avec nous la réalité quotidienne.",fr
221,LA PRÉSIDENTE,"Aux heures de pointe, on l’a compris parcette image-là.",fr
222,LA PRÉSIDENTE,"Maintenant en dehors des heures de pointe, comment ça se vit,ça,quotidiennement quand on habite le Lowney.",fr
223,MONSIEUR STEEVE LEMAY,",la réalité quotidienne,c’est qu’on fait face vraiment à un mur qui nousempêche de manière sécuritaire de se rendre de Griffintown au Vieux-Montréal, d’une part.",fr
224,MONSIEUR STEEVE LEMAY,"D’autre part, comme on utilise également beaucoup le transport en commun nous-mêmes,à la sortie du métro Bonaventure,lorsqu’on doit traverser la sortie du 1000,de laGauchetière, c’est excessivement dangereux.",fr
225,MONSIEUR STEEVE LEMAY,"Tout ce qu’il y a pour l’instant, c’est unepetite main rouge qui nous dit de faire attention aux bus, mais les bus sortent de là sansaucune préoccupation du piéton",fr
226,MONSIEUR STEEVE LEMAY,"Une autre réalité c’est, par exemple, pour se rendre à la rue Duke à partir duLowney, ce que ça implique ─ parce qu’on parle beaucoup du corridor d’autobus, maisc’est tout le système de transport qui est à l’intérieur du projet ─",fr
227,MONSIEUR STEEVE LEMAY,"de 50% des voies à traverser, comparativement à aujourd’hui, pour passerdu projet Lowney à la garderie qui se trouve sur la rue Duke, entre-autres.",fr
228,MONSIEUR STEEVE LEMAY,"Donc, c’est uneaugmentation de l’insécurité du piéton.",fr
229,MONSIEUR STEEVE LEMAY,"Donc, ça c’est une réalité.",fr
230,MONSIEUR STEEVE LEMAY,"Des réalités sonores, visuelles, rien d’agréable à voir, ça c’est certain.",fr
231,MADAME CAROLE COURNOYER,"Il y a aussi une congestion, parce que tous les jours je passe devant le terminus ducentre-ville, il y a une congestion déjà maintenant, une congestion d’autobus.",fr
232,MADAME CAROLE COURNOYER,Je vois pasce que l’arrivée de 1600... je ne sais pas ce que ça va solutionner là…,fr
233,LA PRÉSIDENTE,Vous avez mentionné tout à l’heure 350 autobus actuellement.,fr
234,MADAME CAROLE COURNOYER,"Mais avec l’augmentation d’autobus, je ne sais pas comment leterminus va gérer cette augmentation parce que, déjà là, les autobus doivent attendre surla rue avant d’avoir le feu vert pour entrer au terminus.",fr
235,LA PRÉSIDENTE,"Quand vous dites « sur la rue », vous parlez de la rue de l’Inspecteur.",fr
236,MADAME CAROLE COURNOYER,"Oui, de l’Inspecteur jusqu’au terminus",fr
237,MONSIEUR SILVIU BURSANESCU,"Oui, tout à fait, je veux juste rajouter que ces autobus-là sont concentrés à l’heurede pointe.",fr
238,MONSIEUR SILVIU BURSANESCU,"Alors même que les gens vont vers le travail et reviennent du travail, donccomme la plupart des gens n’ont pas d’auto, parce que les espaces de stationnement sonttrès restreints dans le projet, donc ils viennent à pied, ils doivent traverser ce corridor-là et,à défaut de passage piétonnier là, c’est toujours on risque toujours un peu sa vie parce qu’ily a des autobus en permanence à l’heure de pointe.",fr
239,LA PRÉSIDENTE,"Et en dehors des heures de pointe, ça se présente comment dans l’état actuel ?",fr
240,MONSIEUR STEEVE LEMAY,", en dehors des heures de pointe, évidemment il y a une circulation continue quise fait, mais c’est pas aussi intense, là, on s’entend, ça c’est certain.",fr
241,MONSIEUR STEEVE LEMAY,"Mais un élémentchoquant qu’on peut voir autant aux heures de pointe qu’en dehors des heures de pointe,c’est qu’il y a beaucoup d’autobus à vide, qui roulent à vide.",fr
242,MONSIEUR STEEVE LEMAY,"Donc, sur les 1 600, on peuts’attendre à ce que 800 roulent à vide entre le canal Lachine et le 1000, de la Gauchetièreen sortant le matin ;",fr
243,MONSIEUR STEEVE LEMAY,"et en entrant le soir, ils roulent à vide.",fr
244,LA PRÉSIDENTE,Ça nous dresse un bon portrait.,fr
245,LA PRÉSIDENTE,Je vais demander à mescollègues.,fr
246,MONSIEUR VIATEUR CHÉNARD,", à peu près à la page 7",fr
247,MONSIEUR VIATEUR CHÉNARD,", vous parlez du potentiel des terrainsau nord de Notre-Dame, entre le viaduc et l’avenue Peel.",fr
248,MONSIEUR VIATEUR CHÉNARD,Pouvez-vous nous en dire unpetit peu plus à ce sujet-là ou qu’est-ce que vous voyez peut-être sur ces terrains-là ?,fr
249,MONSIEUR SILVIU BURSANESCU,"Donc, il s’agit de terrains très intéressants qui sont situés entre leviaduc, le Planétarium et le terminus actuel.",fr
250,MONSIEUR SILVIU BURSANESCU,"Donc, dans l’optique où on dit qu’on veut fairedu développement immobilier, puis il y a déjà le projet Lowney, il y a d’autres projets unpetit peu plus à l’ouest, donc ça pourrait être là l’occasion à la fois de faire d’autres édificessur des terrains qui sont tout à fait accessibles, mais également des espaces verts qui sontun petit peu manquants à l’heure actuelle.",fr
251,MONSIEUR SILVIU BURSANESCU,"On sait qu’avant l’arrivée de Ville-Marie, de l’autoroute, il y avait là des parcs etmaintenant, avec l’augmentation du nombre de résidants à proximité, ça pourrait faire unsquare très, très intéressant, puis un lieu de rassemblement pour tous les résidents, puisl’hiver il pourrait y avoir une patinoire, des choses comme ça.",fr
252,MONSIEUR SILVIU BURSANESCU,"Donc, ça rentrerait dansl’optique de faire revivre tout ce quartier-là qui était habité auparavant.",fr
253,MONSIEUR JEAN-CLAUDE BOISVERT,"Dans la continuité de la question de mon confrère et dans la continuité devotre réponse, vous avez un terrain tout près de chez vous qui est assez grand d’ailleurs,sur lequel il y a un poste de police, qui semble-t-il est temporaire ou serait temporaire.",fr
254,MONSIEUR JEAN-CLAUDE BOISVERT,"Dans votre vision de l’aménagement de votre quartier, compte tenu de la proximité de ceterrain-là près de chez vous,comment verriez-vous l’utilisation de celui-là et sonaménagement ?",fr
255,MONSIEUR STEEVE LEMAY,"En fait, on peut se ramener juste à l’histoire, et puis voir qu’est-ce qu’il y avait làavant.",fr
256,MONSIEUR STEEVE LEMAY,"Et puis historiquement, si je me trompe pas, je sais qu’il y a des gens qui vont êtreplus ferrés que moi pour venir en parler, mais il me semble qu’il y avait un marché là et quece marché a été coupé en deux par le train du CN, et qui est parti carrément en fumée.",fr
257,MONSIEUR STEEVE LEMAY,"Et ce marché-là, je serais curieux de voir, si on creusait, qu’est-ce qu’on ne pourraitpas trouver en dessous de ça aussi.",fr
258,MONSIEUR STEEVE LEMAY,"J’ai entendu des choses, je ne sais pas si c’est unelégende urbaine,mais il y aurait encore des pesées qu’on utilisait à ce marché-là àl’époque.",fr
259,MONSIEUR STEEVE LEMAY,"Mais pourquoi pas recréer ce marché-là, qui s’appelait quoi ?",fr
260,MONSIEUR STEEVE LEMAY,"Haymark, je crois,quelque chose comme ça ?",fr
261,MONSIEUR STEEVE LEMAY,C’était un nom anglais.,fr
262,LA PRÉSIDENTE,"Le Haymarket, notre interlocuteur suivant va nous en parler certainement.",fr
263,MONSIEUR STEEVE LEMAY,Il sera sûrement mieux que moi.,fr
264,MONSIEUR STEEVE LEMAY,Mais disons que je vois très bien cettechose-là.,fr
265,MONSIEUR STEEVE LEMAY,"Et si on a coupé déjà en deux le marché et qu’on fait passer maintenant uncorridor, on le coupe en trois maintenant.",fr
266,MONSIEUR STEEVE LEMAY,"Donc, ce serait triste.",fr
267,MONSIEUR STEEVE LEMAY,"Il y aurait moyen de créerun élément de cette sorte-là, parce que ce qu’on veut faire, en fait, c’est créer une vie dequartier dans ce coin-là.",fr
268,MONSIEUR STEEVE LEMAY,C’est bien ça qu’on veut faire.,fr
269,MONSIEUR STEEVE LEMAY,"Et tout à l’heure, à la question que vous posiez à savoir, à un autre intervenant,« Comment vous voyez le développement des voies qui sont là ?",fr
270,MONSIEUR STEEVE LEMAY,"» Personnellement, moien tant que résidant, je vois tout simplement une rue Université qui vient mourir au canalLachine.",fr
271,MONSIEUR STEEVE LEMAY,"Donc,et puis qu’on donne un service de transport électrifié beaucoup plusperformant pour les gens qui viendraient de la Rive-Sud, l’Île-des-Sœurs et pourquoi pas,en passant, les gens de Pointe-Saint-Charles qui sont très mal desservis.",fr
272,LA PRÉSIDENTE,Si votre horloge est ajustée à la mienne,fr
273,LA PRÉSIDENTE,"la pas sonner, s’il vous plaît.",fr
274,LA PRÉSIDENTE,"J’appellerais monsieur Jeffrey Dungen, s’il vous plaît.",fr
275,MONSIEUR JEFFREY DUNGEN,", Madame la Présidente, tout le monde.",fr
276,MONSIEUR JEFFREY DUNGEN,"Moi, je me présente, je m’appelleJeffrey Dungen, puis je présente ce soir pour le Comité pour le sain redéveloppement deGriffintown.",fr
277,MONSIEUR JEFFREY DUNGEN,"Bon, on commence, je check mon horloge.",fr
278,MONSIEUR JEFFREY DUNGEN,"On a ici un mandat très pertinent, maismalheureusement un projet qui est inapproprié.",fr
279,MONSIEUR JEFFREY DUNGEN,"Alors le Comité pour le sainredéveloppement de Griffintown, on est d’accord avec le mandat de la SHM.",fr
280,MONSIEUR JEFFREY DUNGEN,"Si vous lisezla première page du document ou les premières pages du document de la SHM, ça sonnesuperbe.",fr
281,MONSIEUR JEFFREY DUNGEN,"Par exemple,on parle de démolir l’autoroute,super favorable ;",fr
282,MONSIEUR JEFFREY DUNGEN,"on parled’améliorer et favoriser les transports en commun, superbe ; redévelopper le secteur, c’estle nom du comité ;",fr
283,MONSIEUR JEFFREY DUNGEN,mettre en valeur l’histoire et le patrimoine ;,fr
284,MONSIEUR JEFFREY DUNGEN,"et de reconnecter les lienslatéraux entre les faubourgs, c’est bien.",fr
285,MONSIEUR JEFFREY DUNGEN,"Mais par contre, la proposition actuelle, celle qu’on regarde ici ce soir, ne réalisepas l’énorme potentiel de redéveloppement du secteur.",fr
286,MONSIEUR JEFFREY DUNGEN,"Malheureusement, ça ne satisfaitmême pas leur propre mandat.",fr
287,MONSIEUR JEFFREY DUNGEN,"Le projet ne satisfait pas le mandat de la SHM.Bon, on commence.",fr
288,MONSIEUR JEFFREY DUNGEN,"Transformation de l’autoroute Bonaventure, c’est superbe ;",fr
289,MONSIEUR JEFFREY DUNGEN,"onest tous, à moins qu’il y ait quelqu’un qui est contre, là, mais pour démolir l’autoroute.",fr
290,MONSIEUR JEFFREY DUNGEN,"Mais par contre, on veut pas le remplacer par une autoroute de surface ou son équivalent.",fr
291,MONSIEUR JEFFREY DUNGEN,"Dalhousie dont on parlera, j’imagine, beaucoup aucours de plusieurs soirées.",fr
292,LA PRÉSIDENTE,Je vous demande de conclure.,fr
293,MONSIEUR JEFFREY DUNGEN,"Si on construit une gare multimédia, bon, c’est certain que ça devient un pôled’attraction pour le développement ;",fr
294,MONSIEUR JEFFREY DUNGEN,"puis les autres, j’en ai parlé pas mal.",fr
295,MONSIEUR JEFFREY DUNGEN,"Pour l’infrastructure routière, nous autres, on va se prononcer, c’est certain qu’ilfaut pas construire de la surcapacité.",fr
296,MONSIEUR JEFFREY DUNGEN,"If you build it, they will come and we don’t want themto come.",fr
297,MONSIEUR JEFFREY DUNGEN,"Si vous demandez à quelqu’un qui habite dans le quartier, deux voiesdans chaque direction, ça ferait l’affaire",fr
298,MONSIEUR JEFFREY DUNGEN,"all point sans problèmes, à part s’il y a un match deHabs.",fr
299,MONSIEUR JEFFREY DUNGEN,"Bon, on a parlé un peu d’entrée percutante, bien, on a déjà une entrée percutantequi est magnifique.",fr
300,MONSIEUR JEFFREY DUNGEN,"Quand on parle d’entrée percutante, je ne sais pas si on parle despersonnes de Brossard qui viennent à tous les jours ou si on parle des touristes.",fr
301,MONSIEUR JEFFREY DUNGEN,"Mais pourles touristes, au moins, il suffit de les faire tourner sur la rue Wellington et suivre Wellingtonet McGill, ils gardent toutes les jolies choses qu’ils vont voir, c’est des rues qui ont étéaménagées d’une manière fantastique.",fr
302,MONSIEUR JEFFREY DUNGEN,C'est un super exemple.,fr
303,MONSIEUR JEFFREY DUNGEN,"Puis le coût de ça, c’estde mettre des pancartes.",fr
304,MONSIEUR JEFFREY DUNGEN,"Côté urbanisme, la gare va aider beaucoup le développement.",fr
305,MONSIEUR JEFFREY DUNGEN,"Il faut absolumentlimiter les hauteurs à quelque chose de raisonnable pour que ça s’intègre bien avec lessecteurs avoisinants et il serait très intéressant d’utiliser des matériaux de construction quisont typiques au quartier, pas juste du verre et du métal.",fr
306,MONSIEUR JEFFREY DUNGEN,"Puis il faut aussi penser un petit peu aux espaces résidentiels mixtes, parce que làon a beaucoup de condos petits mais, les familles, on les perd.",fr
307,MONSIEUR JEFFREY DUNGEN,On n’a pas besoin non plusde modifier les rues.,fr
308,MONSIEUR JEFFREY DUNGEN,"Alors voici pour le Haymarket Square, l’historique, 1860, le Haymarket Square s’esttransféré de ce qui est présentement Square Victoria,là où,bon,il était.",fr
309,MONSIEUR JEFFREY DUNGEN,"Malheureusement, ça a été détruit par l’autoroute, le viaduc et finalement la police.",fr
310,MONSIEUR JEFFREY DUNGEN,"Mais làon a les conditions favorables, on va enlever la police, enlever l’autoroute et on peut percerle viaduc, alors, là, c’est parfait, on peut avoir un parc qui fait un lien latéral complètementà travers le quartier et qui rappelle l’histoire du quartier.",fr
311,MONSIEUR JEFFREY DUNGEN,"Ttwo birds killed at once, right ?",fr
312,MONSIEUR JEFFREY DUNGEN,"Alors là, on conseille de replacer Haymarket Square à sa place historique et ausside permettre à la rue Saint-Paul de continuer à travers l’autoroute, qui est pas le cas actuel.",fr
313,MONSIEUR JEFFREY DUNGEN,"Et si vous regardez par un satellite, la seule rue qui a des arbres majestueux et matures,c’est la rue Saint-Paul ;",fr
314,MONSIEUR JEFFREY DUNGEN,"est fantastique le bout entre Duke et McGill, c’est superbe pour undéveloppement, pour des transports actifs.",fr
315,MONSIEUR JEFFREY DUNGEN,"Mon dernier point, c’est le parc Pilote , j’en ai parlé dans les questions.",fr
316,MONSIEUR JEFFREY DUNGEN,"Là, on aune seule chose dans tout le Quartier Bonaventure qui est socialement vivant et qui amènedu monde des deux côtés du viaduc à tous les jours ensemble.",fr
317,MONSIEUR JEFFREY DUNGEN,"On a parlé dele garder, de le restaurer, mais malheureusement ce n’est pas dans les plans finaux.",fr
318,MONSIEUR JEFFREY DUNGEN,"Il fautabsolument que, ça, ça soit dans les plans finaux.",fr
319,MONSIEUR JEFFREY DUNGEN,On ne veut pas perdre ça.,fr
320,MONSIEUR JEFFREY DUNGEN,"En résumé, je pense que c’est pas mal résumé déjà, mais si vous voulez je peuxfaire rapide, rapidement.",fr
321,MONSIEUR JEFFREY DUNGEN,Il faut annuler le corridor Dalhousie ;,fr
322,MONSIEUR JEFFREY DUNGEN,"il faut transférer les contrôlesà l’AMT pour tout ce qui est transport, puis on espère fortement que c’est un lien de railsélectriques ;",fr
323,MONSIEUR JEFFREY DUNGEN,", on n’a pas besoin d’ajouter de capacité ;",fr
324,MONSIEUR JEFFREY DUNGEN,il faut ajuster lezonage dans le projet pour que ça intègre bien ;,fr
325,MONSIEUR JEFFREY DUNGEN,on peut relier fantastiquement les faubourgsavec Haymarket Square et Saint-Paul ;,fr
326,MONSIEUR JEFFREY DUNGEN,"et finalement, fournir entière protection du parc àchiens, parc Pilote.",fr
327,LA PRÉSIDENTE,"Le Haymarket, vous le voyez bien comme un parc ?",fr
328,LA PRÉSIDENTE,"Leredéveloppement,quand vous dites « on pourrait,on a l’occasion de réhabiliter leHaymarket Square », on le remet en parc.",fr
329,MONSIEUR JEFFREY DUNGEN,"Bien, disons un espace public, que ce soit un espace public.",fr
330,MONSIEUR JEFFREY DUNGEN,"Dans le temps, çaservait pour les chevaux, du monde allait là pour acheter des chevaux ou le foin pour leschevaux.",fr
331,MONSIEUR JEFFREY DUNGEN,"Actuellement, on n’a pas trop besoin d’acheter des chevaux…",fr
332,MONSIEUR JEFFREY DUNGEN,"Mais autant que ce soit une place publique à plusieurs fins, ce serait superbe.",fr
333,MONSIEUR JEFFREY DUNGEN,"Puisdans le viaduc, c’est possible aussi, si on a le droit de le percer, d’avoir des arcades ouavoir des shops ou… il y a beaucoup de possibilités.",fr
334,LA PRÉSIDENTE,"Des questions de la part de mes collègues, Monsieur Chénard ?",fr
335,MONSIEUR VIATEUR CHÉNARD,"Vous parlez de SLR partiel, est-ce que vous avez comparé ça à un tramway ou c’estsimplement",fr
336,MONSIEUR VIATEUR CHÉNARD,… est-ce qu’il y a une différence ?,fr
337,MONSIEUR JEFFREY DUNGEN,"Bien, je pense que c’est une zone grise entre qu’est-ce qui est SLR, puis qu’est-cequi est tramway.",fr
338,MONSIEUR JEFFREY DUNGEN,"Pour moi, quelque chose qui utilise du standard gage rail, c’est le pluscompatible avec n’importe quoi.",fr
339,MONSIEUR JEFFREY DUNGEN,"Je sais que l’AMT préférait quelque chose d’autre pour être capable de monter leseaway, alors ce n’est pas à quelqu’un comme moi à décider, il y a des experts en géniepour ça.",fr
340,MONSIEUR JEFFREY DUNGEN,"Mais c’est certain que n’importe quoi qui est capable de transporter les 42 000personnes, qui va grimper jusqu’à 60-70 000 personnes, dans un délai raisonnable, çaferait parfaitement l’affaire.",fr
341,MONSIEUR VIATEUR CHÉNARD,"Une petite précision, dans le document, j’ai compris que vous recommandiez deuxvoies, plus une troisième qui sert au stationnement en dehors des heures de pointe.",fr
342,MONSIEUR JEFFREY DUNGEN,"Et on est l’hiver maintenant aussi, alors c’est bien que la troisième voie, ça servebien.",fr
343,MONSIEUR JEAN-CLAUDE BOISVERT,"Monsieur Dungen, dans votre proposition de rappel du Haymarket Square et dansvotre proposition aussi de rétablir la continuité d’est en ouest de la rue Saint-Paul, on voitque c’est relativement facile de créer ce rappel-là par la superposition que vous exprimezdans votre illustration, mais qu’est-ce qui arrive des bretelles de l’autoroute Ville-Marie,accès et sorties ?",fr
344,MONSIEUR JEFFREY DUNGEN,", je comprends bien la question.",fr
345,MONSIEUR JEFFREY DUNGEN,C’était dit par monsieur Rainville puis le MTQqu’ils veulent pas perdre ces bretelles-là.,fr
346,MONSIEUR JEFFREY DUNGEN,"Si on n’est pas capable de perdre ces bretelles-là,c’est vraiment dommage pour le quartier,mais on est quand même capable de fairetraverser la rue Saint-Paul où il est actuellement.",fr
347,MONSIEUR JEFFREY DUNGEN,"C’est vraiment la limite que je vous donne,puis il faut mettre des feux de circulation là.",fr
348,MONSIEUR JEFFREY DUNGEN,"Mais comme monsieur Rainville dit, on met desfeux de circulation, puis des compteurs piétons, puis c’est sécuritaire.",fr
349,MONSIEUR JEFFREY DUNGEN,"On peut instaurerquelque chose pour assurer que la rue Saint-Paul sera capable de traverser à son tracéhistorique, sans trop changer les bretelles.",fr
350,MONSIEUR JEAN-CLAUDE BOISVERT,"C'est bien, merci.",fr
351,MONSIEUR JEFFREY DUNGEN,"Merci beaucoup, bonne soirée.",fr
352,LA PRÉSIDENTE,On est extrêmement dans les temps.,fr
353,LA PRÉSIDENTE,Je remercie tout le monde d’être si courtoisface à ses concitoyens.,fr
354,LA PRÉSIDENTE,"On va faire une courte pause d’une quinzaine de minutes, pourrevenir avec 4 intervenants pour la deuxième partie.",fr
355,LA PRÉSIDENTE,SUSPENSION DE LA SÉANCE******************REPRISE DE LA SÉANCE,fr
356,LA PRÉSIDENTE,"Il est habituellement de mise dans les commissions de l’Office que les intervenants,qui présentent,remettent à l’Office leur présentation sous forme de Power Point ouautrement si elle diffère légèrement de ce qu’ils ont remis comme mémoire.",fr
357,LA PRÉSIDENTE,"Alors ce seraitapprécié, dans le cas des présentations précédentes et de celles à venir, si vous vouliezavoir la gentillesse soit de le laisser sur l’ordinateur de l’Office ou enfin d’une quelconquefaçon.",fr
358,LA PRÉSIDENTE,"Je rappelle également que comme pour les mémoires et toutes transcriptions, toutça est rendu disponible sur le site Web de l’Office le plus vite qu’on peut, donc en principetrès rapidement après que la séance ait eu lieu.",fr
359,LA PRÉSIDENTE,"-être pas le lendemain,maiscertainement quelques jours après au bénéfice de l’assemblée.",fr
360,LA PRÉSIDENTE,"J’appellerais au retour de la pause monsieur Joseph Baker, s’il vous plaît.",fr
361,MONSIEUR JOSEPH BAKER,"Madame la Présidente, j’ai soumis mon texte en anglais parce que c’estplus facile pour moi d’écrire comme ça, mais je vais présenter mes remarques en français.",fr
362,MONSIEUR JOSEPH BAKER,"En tant que citoyen et professeur d’architecture, je me suis souvent opposé à laconstruction des voiries qui menacent les secteurs résidentiels de la ville.",fr
363,MONSIEUR JOSEPH BAKER,"J’ai manifesté, j’aiporté des pancartes et, avec mes étudiants, j’ai installé des ateliers dans les quartiers surles menaces d’expropriation : Griffintown,Pointe-Saint-Charles,Verdun,Lower-Westmount.",fr
364,MONSIEUR JOSEPH BAKER,"Sur un plan personnel, j’avais contesté une proposition qui visait de passer unmorceau de l’autoroute Transcanadienne à travers mon salon.",fr
365,MONSIEUR JOSEPH BAKER,"Ces exemples sur les sitespour rentrer clair que je ne suis pas un mordu de la solution autoroutière, mais je suispassionné de la ville, ses rues, ses quartiers.",fr
366,MONSIEUR JOSEPH BAKER,Farouchement opposé à tout ce qui menaceleur survie.,fr
367,MONSIEUR JOSEPH BAKER,"On peut bien s’attendre que je serais favorable à un projet qui propose de fairetomber un exemple de cette espèce, que je serais ravi de voir remplacer par un élégantboulevard et de Place de promenade.",fr
368,MONSIEUR JOSEPH BAKER,"Cependant, je me méfie à tout projet qui vise ladémolition.",fr
369,MONSIEUR JOSEPH BAKER,L’histoire de la démolition à Montréal est longue et angoissante.,fr
370,MONSIEUR JOSEPH BAKER,"Depuis les ravagesdu plan Dozois, à la disparition des nobles maisons de la rue Dorchester, la destruction deGoose Village pour faire place à l’Autostade, au viol de Milton Park, rien n’était à l’abri desdémolisseurs.",fr
371,MONSIEUR JOSEPH BAKER,"Même aujourd’hui, notre ville a l’air d’une triste patchwork,trouée d’îlots destationnement, de ville couverte de mauvaises herbes, triste résultat de démolition.",fr
372,MONSIEUR JOSEPH BAKER,Derêves qui ont abouti à rien.,fr
373,MONSIEUR JOSEPH BAKER,"Indifférence, négligence a laissé se délabrer Griffintown pourdevenir un rêve le plus rapidement reçu et approuvé par le conseil municipal, mais aussivite évaporé.",fr
374,MONSIEUR JOSEPH BAKER,"Maintenant,un rêve de plus vise à réduire à rocaille et poudre l’autorouteBonaventure et de la poussière va se lever une entrée triomphale au centre de Montréal.",fr
375,MONSIEUR JOSEPH BAKER,"Pris ensemble, l’ensemble de l’histoire récente de Montréal est caractérisé par un manquede cohérence qui devrait être évident dans l’aménagement d’une ville métropolitaine.",fr
376,MONSIEUR JOSEPH BAKER,"Pourvrai dire, la liste des projets soumis à l’OCPM est un miroir de cette incohérence.",fr
377,MONSIEUR JOSEPH BAKER,"Un hôtelde 30 étages se cache derrière 4 vielles maisons, pendant qu’en face les restes du projetavorté de Overdale attendent.",fr
378,MONSIEUR JOSEPH BAKER,Les prêtes du Séminaire demande la sanctification d’un projet qui propose couvrir unespace,fr
379,MONSIEUR JOSEPH BAKER,vert précieux de condominiums luxueux.,fr
380,MONSIEUR JOSEPH BAKER,L’Université de Montréal renonce à sesintérêts,fr
381,MONSIEUR JOSEPH BAKER,dans un édifice patrimonial en faveur du profit.,fr
382,MONSIEUR JOSEPH BAKER,"Boulevard Saint-Laurent, la GareWindsor et deux hôpitaux majeurs attendent dans les couloirs de l’urgence.",fr
383,MONSIEUR JOSEPH BAKER,"Tout indique qu’il faut un véritable master plan et un véritable service d’urbanisme,digne d’une grande ville, qui pourrait guider son sain développement.",fr
384,MONSIEUR JOSEPH BAKER,Rien ne fait plusévident que le projet aujourd’hui devant la commission.,fr
